GAMPAHA,18
COLOMBO,17
PUTTALAM,12
KURUNEGALA,4
KALUTARA,4
RATNAPURA,3
GALLE,1
KEGALLE,1
MATARA,1
BATTICOLOA,1
BADULLA,1
KANDY,0
MATALE,0
NUWARAELIYA,0
HAMBANTOTA,0
JAFFNA,0
KILINOCHCHI,0
MANNAR,0
VAVUNIA,0
MULLATIVU,0
AMPARA,0
TRINCOMALEE,0
ANURADHAPURA,0
POLONNARUWA,0
MONERAGALA,0
KALMUNAI,0
