Istanbul,748
Western Marmara,37
Aegean,205
Eastern Marmara,256
Western Anatolia,192
Mediterranean,135
Central Anatolia,76
Western Blacksea,79
Eastern Blacksea,26
Northeastern Anatolia,37
Mideastern Anatolia,78
Southeastern Anatolia,147
