Istanbul,319
Western Marmara,14
Aegean,99
Eastern Marmara,144
Western Anatolia,234
Mediterranean,106
Central Anatolia,115
Western Blacksea,77
Eastern Blacksea,26
Northeastern Anatolia,46
Mideastern Anatolia,112
Southeastern Anatolia,136
