Istanbul,215
Western Marmara,11
Aegean,122
Eastern Marmara,94
Western Anatolia,399
Mediterranean,154
Central Anatolia,247
Western Blacksea,108
Eastern Blacksea,38
Northeastern Anatolia,66
Mideastern Anatolia,175
Southeastern Anatolia,143
