Istanbul,311
Western Marmara,6
Aegean,86
Eastern Marmara,105
Western Anatolia,132
Mediterranean,57
Central Anatolia,27
Western Blacksea,20
Eastern Blacksea,8
Northeastern Anatolia,22
Mideastern Anatolia,37
Southeastern Anatolia,350
