Istanbul,112
Western Marmara,14
Aegean,69
Eastern Marmara,83
Western Anatolia,241
Mediterranean,107
Central Anatolia,166
Western Blacksea,68
Eastern Blacksea,42
Northeastern Anatolia,66
Mideastern Anatolia,88
Southeastern Anatolia,246
