Istanbul,134
Western Marmara,4
Aegean,71
Eastern Marmara,59
Western Anatolia,184
Mediterranean,59
Central Anatolia,75
Western Blacksea,37
Eastern Blacksea,29
Northeastern Anatolia,42
Mideastern Anatolia,38
Southeastern Anatolia,261
