Istanbul,171
Western Marmara,11
Aegean,96
Eastern Marmara,103
Western Anatolia,298
Mediterranean,118
Central Anatolia,198
Western Blacksea,82
Eastern Blacksea,48
Northeastern Anatolia,77
Mideastern Anatolia,106
Southeastern Anatolia,184
