Istanbul,211
Western Marmara,5
Aegean,74
Eastern Marmara,63
Western Anatolia,120
Mediterranean,52
Central Anatolia,41
Western Blacksea,34
Eastern Blacksea,19
Northeastern Anatolia,39
Mideastern Anatolia,30
Southeastern Anatolia,226
