Istanbul,107
Western Marmara,11
Aegean,64
Eastern Marmara,86
Western Anatolia,280
Mediterranean,118
Central Anatolia,90
Western Blacksea,72
Eastern Blacksea,43
Northeastern Anatolia,77
Mideastern Anatolia,95
Southeastern Anatolia,214
