Istanbul,336
Western Marmara,13
Aegean,110
Eastern Marmara,131
Western Anatolia,250
Mediterranean,128
Central Anatolia,120
Western Blacksea,74
Eastern Blacksea,39
Northeastern Anatolia,44
Mideastern Anatolia,119
Southeastern Anatolia,138
