Istanbul,173
Western Marmara,7
Aegean,60
Eastern Marmara,63
Western Anatolia,193
Mediterranean,74
Central Anatolia,78
Western Blacksea,36
Eastern Blacksea,34
Northeastern Anatolia,42
Mideastern Anatolia,69
Southeastern Anatolia,253
