Istanbul,193
Western Marmara,14
Aegean,101
Eastern Marmara,99
Western Anatolia,392
Mediterranean,123
Central Anatolia,216
Western Blacksea,116
Eastern Blacksea,42
Northeastern Anatolia,80
Mideastern Anatolia,130
Southeastern Anatolia,135
