Istanbul,239
Western Marmara,8
Aegean,62
Eastern Marmara,70
Western Anatolia,147
Mediterranean,59
Central Anatolia,29
Western Blacksea,21
Eastern Blacksea,22
Northeastern Anatolia,24
Mideastern Anatolia,40
Southeastern Anatolia,204
