Istanbul,165
Western Marmara,9
Aegean,75
Eastern Marmara,70
Western Anatolia,151
Mediterranean,68
Central Anatolia,58
Western Blacksea,38
Eastern Blacksea,23
Northeastern Anatolia,26
Mideastern Anatolia,45
Southeastern Anatolia,212
