Istanbul,141
Western Marmara,10
Aegean,79
Eastern Marmara,63
Western Anatolia,237
Mediterranean,113
Central Anatolia,176
Western Blacksea,82
Eastern Blacksea,41
Northeastern Anatolia,83
Mideastern Anatolia,116
Southeastern Anatolia,272
