Istanbul,728
Western Marmara,44
Aegean,265
Eastern Marmara,263
Western Anatolia,208
Mediterranean,163
Central Anatolia,87
Western Blacksea,100
Eastern Blacksea,40
Northeastern Anatolia,50
Mideastern Anatolia,92
Southeastern Anatolia,170
