Istanbul,220
Western Marmara,5
Aegean,64
Eastern Marmara,65
Western Anatolia,160
Mediterranean,59
Central Anatolia,36
Western Blacksea,22
Eastern Blacksea,19
Northeastern Anatolia,36
Mideastern Anatolia,31
Southeastern Anatolia,218
