Istanbul,196
Western Marmara,12
Aegean,107
Eastern Marmara,108
Western Anatolia,384
Mediterranean,126
Central Anatolia,220
Western Blacksea,97
Eastern Blacksea,34
Northeastern Anatolia,80
Mideastern Anatolia,161
Southeastern Anatolia,147
