Istanbul,215
Western Marmara,10
Aegean,113
Eastern Marmara,79
Western Anatolia,378
Mediterranean,145
Central Anatolia,229
Western Blacksea,103
Eastern Blacksea,40
Northeastern Anatolia,57
Mideastern Anatolia,197
Southeastern Anatolia,151
