Istanbul,164
Western Marmara,6
Aegean,106
Eastern Marmara,82
Western Anatolia,385
Mediterranean,109
Central Anatolia,227
Western Blacksea,95
Eastern Blacksea,27
Northeastern Anatolia,55
Mideastern Anatolia,131
Southeastern Anatolia,122
