Istanbul,606
Western Marmara,35
Aegean,205
Eastern Marmara,208
Western Anatolia,217
Mediterranean,143
Central Anatolia,92
Western Blacksea,69
Eastern Blacksea,30
Northeastern Anatolia,40
Mideastern Anatolia,96
Southeastern Anatolia,154
