Istanbul,735
Western Marmara,54
Aegean,253
Eastern Marmara,284
Western Anatolia,211
Mediterranean,195
Central Anatolia,94
Western Blacksea,108
Eastern Blacksea,39
Northeastern Anatolia,49
Mideastern Anatolia,99
Southeastern Anatolia,183
