Istanbul,708
Western Marmara,36
Aegean,213
Eastern Marmara,258
Western Anatolia,221
Mediterranean,136
Central Anatolia,105
Western Blacksea,87
Eastern Blacksea,33
Northeastern Anatolia,41
Mideastern Anatolia,98
Southeastern Anatolia,165
