Istanbul,198
Western Marmara,12
Aegean,57
Eastern Marmara,74
Western Anatolia,152
Mediterranean,63
Central Anatolia,46
Western Blacksea,25
Eastern Blacksea,21
Northeastern Anatolia,24
Mideastern Anatolia,45
Southeastern Anatolia,244
