Istanbul,159
Western Marmara,10
Aegean,107
Eastern Marmara,84
Western Anatolia,346
Mediterranean,121
Central Anatolia,207
Western Blacksea,103
Eastern Blacksea,32
Northeastern Anatolia,59
Mideastern Anatolia,164
Southeastern Anatolia,121
