Istanbul,384
Western Marmara,19
Aegean,125
Eastern Marmara,133
Western Anatolia,274
Mediterranean,104
Central Anatolia,117
Western Blacksea,85
Eastern Blacksea,40
Northeastern Anatolia,45
Mideastern Anatolia,130
Southeastern Anatolia,147
