Istanbul,212
Western Marmara,13
Aegean,114
Eastern Marmara,94
Western Anatolia,391
Mediterranean,146
Central Anatolia,207
Western Blacksea,84
Eastern Blacksea,40
Northeastern Anatolia,56
Mideastern Anatolia,151
Southeastern Anatolia,139
