Istanbul,268
Western Marmara,9
Aegean,100
Eastern Marmara,91
Western Anatolia,272
Mediterranean,115
Central Anatolia,135
Western Blacksea,81
Eastern Blacksea,41
Northeastern Anatolia,55
Mideastern Anatolia,140
Southeastern Anatolia,160
