Istanbul,437
Western Marmara,20
Aegean,151
Eastern Marmara,147
Western Anatolia,251
Mediterranean,115
Central Anatolia,100
Western Blacksea,82
Eastern Blacksea,34
Northeastern Anatolia,40
Mideastern Anatolia,103
Southeastern Anatolia,135
