Istanbul,247
Western Marmara,14
Aegean,103
Eastern Marmara,108
Western Anatolia,373
Mediterranean,154
Central Anatolia,167
Western Blacksea,92
Eastern Blacksea,40
Northeastern Anatolia,64
Mideastern Anatolia,140
Southeastern Anatolia,164
