Istanbul,132
Western Marmara,11
Aegean,45
Eastern Marmara,74
Western Anatolia,178
Mediterranean,65
Central Anatolia,53
Western Blacksea,29
Eastern Blacksea,20
Northeastern Anatolia,39
Mideastern Anatolia,42
Southeastern Anatolia,298
