Istanbul,153
Western Marmara,15
Aegean,57
Eastern Marmara,64
Western Anatolia,157
Mediterranean,60
Central Anatolia,69
Western Blacksea,36
Eastern Blacksea,34
Northeastern Anatolia,36
Mideastern Anatolia,51
Southeastern Anatolia,265
