Istanbul,168
Western Marmara,12
Aegean,85
Eastern Marmara,94
Western Anatolia,398
Mediterranean,134
Central Anatolia,242
Western Blacksea,107
Eastern Blacksea,45
Northeastern Anatolia,87
Mideastern Anatolia,152
Southeastern Anatolia,150
