Istanbul,687
Western Marmara,35
Aegean,214
Eastern Marmara,242
Western Anatolia,211
Mediterranean,137
Central Anatolia,96
Western Blacksea,83
Eastern Blacksea,32
Northeastern Anatolia,42
Mideastern Anatolia,86
Southeastern Anatolia,148
