Istanbul,235
Western Marmara,6
Aegean,54
Eastern Marmara,72
Western Anatolia,141
Mediterranean,54
Central Anatolia,29
Western Blacksea,29
Eastern Blacksea,15
Northeastern Anatolia,26
Mideastern Anatolia,39
Southeastern Anatolia,219
