Istanbul,272
Western Marmara,12
Aegean,61
Eastern Marmara,78
Western Anatolia,240
Mediterranean,69
Central Anatolia,28
Western Blacksea,29
Eastern Blacksea,11
Northeastern Anatolia,10
Mideastern Anatolia,35
Southeastern Anatolia,250
