Istanbul,99
Western Marmara,13
Aegean,62
Eastern Marmara,67
Western Anatolia,215
Mediterranean,99
Central Anatolia,113
Western Blacksea,85
Eastern Blacksea,45
Northeastern Anatolia,82
Mideastern Anatolia,97
Southeastern Anatolia,250
