Istanbul,240
Western Marmara,12
Aegean,109
Eastern Marmara,106
Western Anatolia,266
Mediterranean,108
Central Anatolia,118
Western Blacksea,71
Eastern Blacksea,41
Northeastern Anatolia,51
Mideastern Anatolia,126
Southeastern Anatolia,144
