Istanbul,647
Western Marmara,51
Aegean,244
Eastern Marmara,321
Western Anatolia,177
Mediterranean,161
Central Anatolia,79
Western Blacksea,97
Eastern Blacksea,30
Northeastern Anatolia,49
Mideastern Anatolia,84
Southeastern Anatolia,166
