Istanbul,261
Western Marmara,7
Aegean,64
Eastern Marmara,106
Western Anatolia,153
Mediterranean,63
Central Anatolia,28
Western Blacksea,34
Eastern Blacksea,15
Northeastern Anatolia,14
Mideastern Anatolia,36
Southeastern Anatolia,249
