Istanbul,419
Western Marmara,22
Aegean,138
Eastern Marmara,157
Western Anatolia,266
Mediterranean,106
Central Anatolia,97
Western Blacksea,82
Eastern Blacksea,34
Northeastern Anatolia,43
Mideastern Anatolia,102
Southeastern Anatolia,114
