Istanbul,308
Western Marmara,18
Aegean,112
Eastern Marmara,114
Western Anatolia,257
Mediterranean,109
Central Anatolia,109
Western Blacksea,81
Eastern Blacksea,35
Northeastern Anatolia,50
Mideastern Anatolia,121
Southeastern Anatolia,128
