Skupaj,189,2206,6764
Ajdovščina,1,14,35
Ankaran,0,1,4
Apače,0,2,3
Beltinci,2,14,19
Benedikt,0,0,5
Bistrica ob Sotli,1,2,6
Bled,0,6,14
Bloke,0,1,5
Bohinj,1,10,10
Borovnica,3,5,12
Bovec,0,2,4
Braslovče,1,6,43
Brda,0,2,2
Brezovica,0,20,46
Brežice,0,8,22
Cankova,0,2,4
Celje,5,56,161
Cerklje na Gorenjskem,0,9,12
Cerknica,0,2,27
Cerkno,0,1,4
Cerkvenjak,0,1,5
Cirkulane,0,2,5
Črenšovci,1,6,17
Črna na Koroškem,3,51,62
Črnomelj,0,1,24
Destrnik,0,1,5
Divača,1,9,15
Dobje,0,0,1
Dobrepolje,0,2,5
Dobrna,0,0,6
Dobrova - Polhov Gradec,2,4,16
Dobrovnik/Dobronak,0,2,4
Dol pri Ljubljani,0,7,11
Dolenjske Toplice,0,2,8
Domžale,2,49,118
Dornava,0,4,8
Dravograd,2,11,59
Duplek,0,10,16
Gorenja vas - Poljane,3,11,13
Gorišnica,0,9,10
Gorje,0,5,12
Gornja Radgona,0,3,17
Gornji Petrovci,0,0,1
Grad,1,1,3
Grosuplje,0,28,56
Hajdina,0,11,18
Hoče - Slivnica,5,26,37
Horjul,0,1,32
Hrastnik,2,17,109
Hrpelje - Kozina,0,4,10
Idrija,0,5,17
Ig,0,11,37
Ilirska Bistrica,1,8,61
Ivančna Gorica,1,10,25
Izola/Isola,1,5,13
Jesenice,5,38,72
Kamnik,1,36,105
Kanal,0,0,2
Kidričevo,0,3,8
Kobarid,0,0,1
Kobilje,0,0,3
Kočevje,0,7,25
Komen,1,7,8
Komenda,0,9,19
Koper/Capodistria,0,5,56
Kostanjevica na Krki,1,2,5
Kostel,0,1,1
Kozje,0,2,5
Kranj,10,71,186
Kranjska Gora,2,4,11
Križevci,0,1,5
Krško,3,15,40
Kungota,0,5,13
Kuzma,0,0,3
Laško,0,10,20
Lenart,1,9,28
Lendava/Lendva,0,14,47
Litija,1,30,65
Ljubljana,33,371,1246
Ljubno,1,1,9
Ljutomer,2,9,148
Log - Dragomer,2,12,33
Logatec,0,7,20
Loška dolina,0,0,5
Lovrenc na Pohorju,0,4,18
Lukovica,1,12,27
Majšperk,0,4,9
Makole,1,4,5
Maribor,9,104,330
Markovci,2,14,17
Medvode,0,14,44
Mengeš,0,5,20
Metlika,0,1,85
Mežica,2,24,26
Miklavž na Dravskem polju,0,4,16
Miren - Kostanjevica,0,0,3
Mirna,0,1,4
Mirna Peč,0,1,7
Mislinja,0,1,5
Mokronog - Trebelno,0,1,5
Moravče,0,6,12
Moravske Toplice,0,6,9
Mozirje,2,6,17
Murska Sobota,0,25,56
Muta,0,0,7
Naklo,1,9,20
Nazarje,1,4,6
Nova Gorica,0,11,42
Novo mesto,1,20,76
Odranci,0,0,5
Oplotnica,0,9,17
Ormož,1,3,16
Pesnica,1,3,16
Piran/Pirano,1,6,27
Pivka,0,6,63
Podčetrtek,0,3,9
Podlehnik,0,2,3
Podvelka,0,3,6
Poljčane,0,6,12
Polzela,0,2,12
Postojna,0,5,49
Prebold,0,9,20
Preddvor,1,5,14
Prevalje,0,27,39
Ptuj,0,18,37
Puconci,0,1,17
Rače - Fram,0,5,16
Radeče,0,0,3
Radenci,0,1,6
Radlje ob Dravi,0,4,6
Radovljica,0,18,43
Ravne na Koroškem,2,25,57
Razkrižje,0,1,2
Rečica ob Savinji,3,7,13
Renče - Vogrsko,0,0,4
Ribnica,1,2,27
Ribnica na  Pohorju,0,0,3
Rogaška Slatina,1,16,115
Rogašovci,0,4,4
Rogatec,2,6,25
Ruše,0,8,19
Selnica ob Dravi,3,8,14
Semič,0,0,12
Sevnica,1,14,44
Sežana,1,6,17
Slovenj Gradec,1,26,66
Slovenska Bistrica,0,33,92
Slovenske Konjice,1,32,62
Sodražica,0,1,9
Središče ob Dravi,0,1,1
Starše,0,5,19
Straža,0,1,2
Sveta Ana,0,1,14
Sveta Trojica v Slov. goricah,1,4,5
Sveti Andraž v Slov. goricah,0,1,1
Sveti Jurij ob Ščavnici,1,3,6
Sveti Tomaž,1,2,3
Šalovci,0,0,1
Šempeter - Vrtojba,0,0,4
Šenčur,3,10,32
Šentilj,0,1,19
Šentjernej,0,21,26
Šentjur,1,29,92
Šentrupert,0,0,9
Škocjan,0,0,3
Škofja Loka,7,44,73
Škofljica,5,22,54
Šmarje pri Jelšah,1,11,202
Šmarješke Toplice,0,2,10
Šmartno ob Paki,0,1,5
Šmartno pri Litiji,0,12,19
Šoštanj,2,12,21
Štore,0,0,8
Tabor,0,1,14
Tišina,0,3,14
Tolmin,3,19,26
Trbovlje,0,24,52
Trebnje,1,9,40
Trnovska vas,0,0,2
Trzin,0,9,14
Tržič,5,18,48
TUJINA,0,15,80
Turnišče,1,2,12
Velenje,1,19,80
Velika Polana,0,0,4
Velike Lašče,0,1,34
Veržej,0,0,7
Videm,0,4,11
Vipava,0,3,28
Vitanje,0,10,14
Vodice,2,13,26
Vojnik,1,7,25
Vransko,0,5,8
Vrhnika,4,21,35
Vuzenica,0,6,13
Zagorje ob Savi,0,21,39
Zavrč,0,0,2
Zreče,3,28,44
Žalec,1,12,51
Železniki,1,8,10
Žetale,0,0,3
Žiri,0,2,5
Žirovnica,1,5,16
Žužemberk,1,3,8
