Skupaj,34,402,2651
Ajdovščina,0,1,15
Ankaran,0,1,1
Beltinci,0,0,3
Benedikt,0,0,1
Bistrica ob Sotli,0,0,4
Bled,0,0,2
Bloke,0,0,4
Borovnica,0,1,1
Bovec,0,0,1
Braslovče,0,1,1
Brezovica,0,4,18
Brežice,0,1,4
Cankova,0,0,1
Celje,1,25,53
Cerklje na Gorenjskem,0,0,3
Cerknica,0,0,19
Cerkno,0,0,2
Cerkvenjak,0,0,2
Cirkulane,0,0,3
Črenšovci,0,0,8
Črna na Koroškem,0,0,4
Črnomelj,0,6,17
Destrnik,0,0,1
Dobje,0,0,1
Dobrepolje,0,1,2
Dobrna,0,1,3
Dobrova - Polhov Gradec,0,0,10
Dobrovnik/Dobronak,0,0,1
Dol pri Ljubljani,0,0,3
Dolenjske Toplice,0,2,6
Domžale,0,4,38
Dravograd,0,1,26
Duplek,0,1,3
Gorje,0,0,3
Gornja Radgona,0,3,4
Grad,0,1,1
Grosuplje,0,11,18
Hajdina,0,0,2
Hoče - Slivnica,0,1,4
Horjul,0,0,28
Hrastnik,0,4,86
Hrpelje - Kozina,0,0,3
Idrija,0,0,6
Ig,0,4,13
Ilirska Bistrica,0,4,19
Ivančna Gorica,1,2,9
Izola/Isola,0,2,6
Jesenice,0,1,23
Kamnik,0,5,36
Kanal,0,0,2
Kidričevo,0,2,3
Kobarid,0,0,1
Kobilje,0,0,3
Kočevje,0,0,9
Komenda,0,1,6
Koper/Capodistria,1,6,42
Kostanjevica na Krki,0,2,2
Kozje,0,0,2
Kranj,0,6,57
Kranjska Gora,0,0,3
Križevci,0,0,2
Krško,0,2,14
Kungota,0,1,3
Kuzma,0,1,2
Laško,1,2,7
Lenart,0,1,10
Lendava/Lendva,4,7,21
Litija,0,1,24
Ljubljana,8,98,472
Ljubno,0,1,6
Ljutomer,0,1,139
Log - Dragomer,0,0,4
Logatec,0,0,7
Loška dolina,0,0,4
Lovrenc na Pohorju,0,0,5
Lukovica,0,6,10
Majšperk,0,0,3
Maribor,1,10,66
Markovci,0,0,1
Medvode,0,3,14
Mengeš,0,0,12
Metlika,0,2,81
Mežica,0,0,1
Miklavž na Dravskem polju,0,2,7
Miren - Kostanjevica,0,1,1
Mirna,0,2,3
Mirna Peč,0,0,1
Mislinja,0,0,4
Mokronog - Trebelno,1,1,2
Moravče,0,0,6
Moravske Toplice,0,0,1
Mozirje,0,0,9
Murska Sobota,1,1,16
Muta,0,2,2
Naklo,0,0,5
Nazarje,0,0,1
Nova Gorica,0,3,18
Novo mesto,3,12,28
Odranci,0,0,5
Oplotnica,0,0,7
Ormož,0,0,6
Pesnica,0,1,4
Piran/Pirano,1,4,16
Pivka,0,1,20
Podčetrtek,0,0,3
Podvelka,0,0,3
Poljčane,0,3,3
Polzela,0,2,5
Postojna,0,1,26
Prebold,0,0,5
Preddvor,0,0,3
Prevalje,0,2,8
Ptuj,0,2,7
Puconci,0,0,6
Rače - Fram,0,0,2
Radeče,0,1,3
Radenci,0,0,3
Radlje ob Dravi,0,0,1
Radovljica,0,0,13
Ravne na Koroškem,0,2,23
Razkrižje,0,0,1
Rečica ob Savinji,0,3,3
Renče - Vogrsko,0,1,3
Ribnica,0,7,21
Ribnica na  Pohorju,0,0,2
Rogaška Slatina,0,2,59
Rogatec,0,1,18
Ruše,0,0,9
Selnica ob Dravi,0,0,1
Semič,0,1,9
Sevnica,1,2,9
Sežana,0,2,9
Slovenj Gradec,0,3,29
Slovenska Bistrica,2,3,29
Slovenske Konjice,0,0,2
Sodražica,0,3,3
Starše,0,3,5
Sveta Ana,0,0,8
Sveta Trojica v Slov. goricah,0,1,1
Sveti Jurij ob Ščavnici,0,0,3
Šalovci,0,0,1
Šempeter - Vrtojba,0,0,3
Šenčur,0,4,14
Šentilj,0,0,11
Šentjernej,0,0,4
Šentjur,0,8,32
Šentrupert,0,1,9
Škocjan,1,2,2
Škofja Loka,1,2,22
Škofljica,2,4,15
Šmarje pri Jelšah,0,2,180
Šmarješke Toplice,0,4,8
Šmartno ob Paki,0,0,1
Šmartno pri Litiji,0,2,4
Šoštanj,0,0,3
Štore,0,2,6
Tabor,0,1,3
Tišina,0,0,4
Tolmin,0,0,5
Trbovlje,0,3,18
Trebnje,0,5,25
Trnovska vas,0,0,1
Trzin,0,1,2
Tržič,0,11,18
TUJINA,2,7,31
Turnišče,0,0,2
Velenje,1,5,45
Velika Polana,0,0,2
Velike Lašče,0,2,11
Veržej,0,0,7
Videm,0,1,1
Vipava,0,2,23
Vitanje,0,1,2
Vodice,0,3,10
Vojnik,0,1,3
Vrhnika,0,2,7
Vuzenica,0,0,1
Zagorje ob Savi,1,3,15
Zreče,0,2,6
Žalec,0,4,15
Železniki,0,0,2
Žetale,0,0,3
Žiri,0,1,3
Žirovnica,0,0,9
Žužemberk,0,0,2
