Skupaj,227,2021,6330
Ajdovščina,2,12,33
Ankaran,1,1,4
Apače,0,3,3
Beltinci,2,10,15
Benedikt,0,0,5
Bistrica ob Sotli,1,1,5
Bled,0,5,13
Bloke,0,1,5
Bohinj,2,8,8
Borovnica,1,2,9
Bovec,0,2,3
Braslovče,1,6,42
Brda,1,1,1
Brezovica,2,20,46
Brežice,0,7,21
Cankova,0,3,4
Celje,5,55,153
Cerklje na Gorenjskem,0,8,11
Cerknica,0,3,27
Cerkno,0,1,4
Cerkvenjak,0,1,5
Cirkulane,0,2,5
Črenšovci,0,2,13
Črna na Koroškem,3,45,52
Črnomelj,0,1,24
Destrnik,0,0,4
Divača,1,10,14
Dobje,0,0,1
Dobrepolje,0,2,5
Dobrna,0,0,6
Dobrova - Polhov Gradec,1,2,14
Dobrovnik/Dobronak,0,2,4
Dol pri Ljubljani,2,7,10
Dolenjske Toplice,0,2,8
Domžale,3,48,112
Dornava,0,4,8
Dravograd,1,11,57
Duplek,0,10,16
Gorenja vas - Poljane,1,6,8
Gorišnica,2,7,8
Gorje,1,5,12
Gornja Radgona,0,4,17
Gornji Petrovci,0,0,1
Grad,0,0,2
Grosuplje,1,23,50
Hajdina,1,7,14
Hoče - Slivnica,5,17,27
Horjul,0,1,32
Hrastnik,4,15,106
Hrpelje - Kozina,0,5,10
Idrija,1,3,15
Ig,1,10,35
Ilirska Bistrica,0,18,60
Ivančna Gorica,1,8,23
Izola/Isola,0,4,12
Jesenice,4,27,59
Kamnik,0,35,103
Kanal,0,0,2
Kidričevo,0,3,7
Kobarid,0,0,1
Kobilje,0,0,3
Kočevje,1,7,25
Komen,2,6,6
Komenda,1,7,17
Koper/Capodistria,2,4,55
Kostanjevica na Krki,0,1,4
Kostel,0,1,1
Kozje,0,3,5
Kranj,9,57,169
Kranjska Gora,0,3,9
Križevci,0,0,4
Krško,4,12,36
Kungota,1,3,11
Kuzma,0,0,3
Laško,0,7,17
Lenart,0,9,27
Lendava/Lendva,2,14,46
Litija,1,26,61
Ljubljana,37,369,1185
Ljubno,0,0,8
Ljutomer,1,6,145
Log - Dragomer,1,15,28
Logatec,2,4,17
Loška dolina,0,0,5
Lovrenc na Pohorju,0,4,18
Lukovica,0,11,25
Majšperk,0,5,9
Makole,1,2,3
Maribor,9,104,310
Markovci,0,11,14
Medvode,1,15,42
Mengeš,0,5,20
Metlika,0,0,84
Mežica,0,16,17
Miklavž na Dravskem polju,1,2,14
Miren - Kostanjevica,0,0,3
Mirna,0,1,4
Mirna Peč,1,1,7
Mislinja,0,0,4
Mokronog - Trebelno,0,1,5
Moravče,1,4,10
Moravske Toplice,1,4,7
Mozirje,1,4,15
Murska Sobota,4,24,55
Muta,0,1,7
Naklo,1,5,16
Nazarje,1,3,5
Nova Gorica,1,12,41
Novo mesto,1,17,71
Odranci,0,0,5
Oplotnica,2,9,16
Ormož,0,3,15
Pesnica,0,4,15
Piran/Pirano,1,5,26
Pivka,0,20,63
Podčetrtek,0,4,9
Podlehnik,1,2,3
Podvelka,0,2,5
Poljčane,1,3,9
Polzela,0,2,12
Postojna,0,13,49
Prebold,2,12,20
Preddvor,1,5,13
Prevalje,2,24,35
Ptuj,2,19,36
Puconci,0,0,16
Rače - Fram,0,4,15
Radeče,0,0,3
Radenci,0,1,6
Radlje ob Dravi,1,4,6
Radovljica,3,20,43
Ravne na Koroškem,1,23,53
Razkrižje,1,1,2
Rečica ob Savinji,1,4,10
Renče - Vogrsko,0,1,4
Ribnica,0,2,26
Ribnica na  Pohorju,0,1,3
Rogaška Slatina,2,15,111
Rogašovci,1,3,3
Rogatec,0,4,23
Ruše,0,10,19
Selnica ob Dravi,1,6,10
Semič,0,0,12
Sevnica,0,12,40
Sežana,3,5,16
Slovenj Gradec,2,22,61
Slovenska Bistrica,2,36,89
Slovenske Konjice,6,33,56
Sodražica,0,2,9
Središče ob Dravi,0,1,1
Starše,1,5,19
Straža,0,0,1
Sveta Ana,0,2,14
Sveta Trojica v Slov. goricah,1,3,4
Sveti Andraž v Slov. goricah,1,1,1
Sveti Jurij ob Ščavnici,1,1,4
Sveti Tomaž,1,1,2
Šalovci,0,0,1
Šempeter - Vrtojba,0,1,4
Šenčur,1,7,27
Šentilj,0,3,19
Šentjernej,6,16,21
Šentjur,3,27,88
Šentrupert,0,0,9
Škocjan,0,0,3
Škofja Loka,5,30,59
Škofljica,3,15,46
Šmarje pri Jelšah,1,9,200
Šmarješke Toplice,0,0,8
Šmartno ob Paki,0,1,5
Šmartno pri Litiji,1,9,16
Šoštanj,3,10,19
Štore,0,0,8
Tabor,0,2,14
Tišina,0,3,14
Tolmin,2,11,18
Trbovlje,4,23,51
Trebnje,0,7,38
Trnovska vas,0,0,2
Trzin,2,9,14
Tržič,3,12,41
TUJINA,1,17,79
Turnišče,0,1,11
Velenje,2,20,79
Velika Polana,0,0,4
Velike Lašče,0,0,33
Veržej,0,0,7
Videm,1,4,9
Vipava,0,2,27
Vitanje,1,8,12
Vodice,0,12,24
Vojnik,1,8,24
Vransko,0,4,7
Vrhnika,1,17,29
Vuzenica,0,6,13
Zagorje ob Savi,1,21,38
Zavrč,0,0,2
Zreče,2,25,38
Žalec,0,14,50
Železniki,2,7,9
Žetale,0,0,3
Žiri,0,2,5
Žirovnica,0,4,15
Žužemberk,1,2,7
