Skupaj,380,3061,8252
Ajdovščina,0,23,45
Ankaran,0,2,5
Apače,0,2,5
Beltinci,3,27,33
Benedikt,0,0,5
Bistrica ob Sotli,0,2,6
Bled,0,12,22
Bloke,0,1,5
Bohinj,0,9,12
Borovnica,1,9,17
Bovec,0,2,5
Braslovče,2,7,47
Brda,0,2,2
Brezovica,2,19,51
Brežice,1,8,25
Cankova,0,2,4
Celje,4,66,184
Cerklje na Gorenjskem,2,19,24
Cerknica,1,2,28
Cerkno,0,2,5
Cerkvenjak,0,0,5
Cirkulane,0,1,5
Črenšovci,0,7,18
Črna na Koroškem,4,35,72
Črnomelj,1,4,28
Destrnik,1,3,7
Divača,1,8,17
Dobje,0,0,1
Dobrepolje,0,2,6
Dobrna,0,1,7
Dobrova - Polhov Gradec,0,12,24
Dobrovnik/Dobronak,0,0,4
Dol pri Ljubljani,2,10,15
Dolenjske Toplice,1,5,11
Domžale,19,79,168
Dornava,0,2,8
Dravograd,1,12,65
Duplek,0,6,16
Gorenja vas - Poljane,2,17,23
Gorišnica,0,13,14
Gorje,1,5,13
Gornja Radgona,0,2,18
Gornji Grad,1,2,2
Gornji Petrovci,0,0,1
Grad,0,1,3
Grosuplje,4,44,83
Hajdina,2,16,23
Hoče - Slivnica,1,30,45
Horjul,1,2,33
Hrastnik,1,20,116
Hrpelje - Kozina,0,1,11
Idrija,3,8,21
Ig,2,16,43
Ilirska Bistrica,0,17,75
Ivančna Gorica,5,28,46
Izola/Isola,2,7,17
Jesenice,7,62,99
Jezersko,0,1,1
Kamnik,11,57,136
Kanal,0,0,2
Kidričevo,1,2,9
Kobarid,0,0,1
Kobilje,0,0,3
Kočevje,0,5,25
Komen,0,6,9
Komenda,0,12,22
Koper/Capodistria,2,12,65
Kostanjevica na Krki,0,2,6
Kostel,0,0,1
Kozje,2,3,7
Kranj,16,112,245
Kranjska Gora,0,5,13
Križevci,0,2,6
Krško,6,36,64
Kungota,0,7,15
Kuzma,0,0,3
Laško,1,16,27
Lenart,0,7,30
Lendava/Lendva,0,13,49
Litija,5,27,75
Ljubljana,69,506,1511
Ljubno,2,5,13
Ljutomer,2,13,154
Log - Dragomer,1,12,37
Logatec,5,17,30
Loška dolina,0,3,8
Lovrenc na Pohorju,3,6,21
Luče,0,2,2
Lukovica,0,12,31
Majšperk,2,6,13
Makole,0,8,9
Maribor,18,123,378
Markovci,0,7,17
Medvode,2,15,53
Mengeš,4,11,28
Metlika,0,3,87
Mežica,1,25,32
Miklavž na Dravskem polju,0,5,17
Miren - Kostanjevica,1,2,5
Mirna,0,0,4
Mirna Peč,0,3,9
Mislinja,0,2,6
Mokronog - Trebelno,1,3,7
Moravče,2,13,20
Moravske Toplice,1,8,12
Mozirje,1,9,21
Murska Sobota,0,28,61
Muta,1,3,10
Naklo,0,10,23
Nazarje,0,7,9
Nova Gorica,0,11,47
Novo mesto,8,59,119
Odranci,0,0,5
Oplotnica,0,10,19
Ormož,1,5,19
Pesnica,0,3,17
Piran/Pirano,3,9,32
Pivka,2,5,67
Podčetrtek,0,2,9
Podlehnik,0,2,4
Podvelka,0,3,7
Poljčane,1,9,16
Polzela,0,3,14
Postojna,0,9,57
Prebold,0,10,26
Preddvor,2,6,17
Prevalje,4,37,51
Ptuj,1,25,47
Puconci,1,2,18
Rače - Fram,0,6,17
Radeče,3,3,6
Radenci,2,3,8
Radlje ob Dravi,2,6,10
Radovljica,4,34,66
Ravne na Koroškem,2,25,63
Razkrižje,0,1,2
Rečica ob Savinji,0,8,15
Renče - Vogrsko,0,3,7
Ribnica,3,5,31
Ribnica na  Pohorju,0,0,3
Rogaška Slatina,0,21,123
Rogašovci,0,4,4
Rogatec,0,3,26
Ruše,2,6,22
Selnica ob Dravi,1,15,21
Semič,1,4,16
Sevnica,3,17,52
Sežana,2,9,21
Slovenj Gradec,5,24,75
Slovenska Bistrica,6,44,115
Slovenske Konjice,2,31,75
Sodražica,2,4,12
Središče ob Dravi,0,0,1
Starše,4,12,26
Straža,1,3,4
Sveta Ana,0,0,14
Sveta Trojica v Slov. goricah,0,4,5
Sveti Andraž v Slov. goricah,0,1,1
Sveti Jurij ob Ščavnici,0,7,10
Sveti Tomaž,0,2,3
Šalovci,0,0,1
Šempeter - Vrtojba,0,3,7
Šenčur,5,16,40
Šentilj,1,2,20
Šentjernej,1,43,48
Šentjur,4,33,105
Šentrupert,0,1,10
Škocjan,1,6,9
Škofja Loka,13,74,109
Škofljica,1,45,80
Šmarje pri Jelšah,0,14,208
Šmarješke Toplice,0,4,12
Šmartno ob Paki,0,2,6
Šmartno pri Litiji,1,14,22
Šoštanj,0,11,24
Štore,1,1,9
Tabor,0,0,14
Tišina,2,6,18
Tolmin,2,27,35
Trbovlje,1,27,62
Trebnje,3,18,52
Trnovska vas,0,0,2
Trzin,2,14,21
Tržič,5,24,58
TUJINA,3,22,93
Turnišče,1,4,14
Velenje,0,41,109
Velika Polana,0,0,4
Velike Lašče,2,3,36
Veržej,0,0,7
Videm,2,8,15
Vipava,0,4,30
Vitanje,0,6,15
Vodice,0,12,30
Vojnik,1,13,34
Vransko,1,6,11
Vrhnika,8,47,66
Vuzenica,0,3,14
Zagorje ob Savi,3,31,52
Zavrč,0,0,2
Zreče,5,30,54
Žalec,4,21,62
Železniki,0,9,14
Žetale,0,1,4
Žiri,0,3,6
Žirovnica,0,5,17
Žužemberk,1,6,11
