Skupaj,9,289,1344
Ajdovščina,0,1,2
Beltinci,0,0,1
Benedikt,0,0,1
Bistrica ob Sotli,0,1,4
Bled,0,0,2
Bovec,0,0,1
Brezovica,0,0,9
Brežice,0,0,3
Cankova,0,1,1
Celje,0,2,19
Cerklje na Gorenjskem,0,0,2
Cerknica,0,0,4
Cerkno,0,0,2
Cerkvenjak,0,0,1
Črenšovci,0,0,1
Črna na Koroškem,0,1,4
Črnomelj,0,2,8
Dobje,0,1,1
Dobrepolje,0,0,1
Dobrna,0,1,2
Dobrova - Polhov Gradec,0,1,7
Dobrovnik/Dobronak,0,0,1
Dol pri Ljubljani,0,0,1
Dolenjske Toplice,0,0,1
Domžale,0,8,25
Dravograd,0,0,7
Duplek,0,0,2
Gorje,0,0,2
Grosuplje,0,0,3
Hajdina,0,0,2
Hoče - Slivnica,0,0,1
Horjul,0,1,28
Hrastnik,0,0,6
Hrpelje - Kozina,0,0,1
Idrija,0,0,5
Ig,0,3,6
Ilirska Bistrica,0,1,5
Ivančna Gorica,0,2,5
Izola/Isola,0,0,4
Jesenice,0,1,7
Kamnik,1,2,19
Kidričevo,0,0,1
Kobilje,0,0,1
Kočevje,0,1,4
Komenda,0,1,4
Koper/Capodistria,0,4,13
Kozje,0,0,1
Kranj,0,2,20
Kranjska Gora,0,0,3
Križevci,0,2,2
Kungota,0,0,1
Kuzma,0,0,1
Laško,0,1,3
Lenart,0,3,6
Lendava/Lendva,0,1,12
Litija,0,3,15
Ljubljana,2,37,236
Ljubno,0,2,3
Ljutomer,0,54,107
Log - Dragomer,0,2,2
Logatec,0,1,3
Loška dolina,0,1,1
Lovrenc na Pohorju,0,1,5
Lukovica,0,0,4
Majšperk,0,0,1
Maribor,0,6,28
Markovci,0,0,1
Medvode,0,2,5
Mengeš,0,4,7
Metlika,1,15,68
Mežica,0,0,1
Miklavž na Dravskem polju,0,0,2
Mirna,0,0,1
Mokronog - Trebelno,0,0,1
Moravče,0,0,2
Mozirje,0,0,6
Murska Sobota,0,2,6
Naklo,0,0,3
Nazarje,0,0,1
Nova Gorica,0,0,5
Novo mesto,0,3,12
Odranci,0,0,1
Oplotnica,0,0,6
Ormož,0,1,5
Pesnica,0,1,2
Piran/Pirano,0,0,4
Pivka,0,0,8
Podčetrtek,0,1,3
Podvelka,0,0,1
Postojna,0,0,13
Prebold,0,1,1
Preddvor,0,1,3
Prevalje,0,0,5
Ptuj,0,0,2
Puconci,0,0,5
Rače - Fram,0,0,1
Radeče,0,2,2
Radlje ob Dravi,0,0,1
Radovljica,0,0,6
Ravne na Koroškem,0,0,9
Ribnica,0,1,8
Ribnica na  Pohorju,0,1,2
Rogaška Slatina,0,7,43
Rogatec,0,5,6
Ruše,0,2,6
Selnica ob Dravi,0,0,1
Semič,0,1,8
Sevnica,0,0,4
Sežana,0,1,2
Slovenj Gradec,1,7,19
Slovenska Bistrica,0,4,13
Slovenske Konjice,0,1,2
Starše,0,0,1
Sveta Ana,0,3,8
Sveti Jurij ob Ščavnici,0,1,1
Šalovci,0,0,1
Šempeter - Vrtojba,0,0,1
Šenčur,0,1,3
Šentilj,0,5,10
Šentjur,1,5,14
Šentrupert,0,2,6
Škocjan,0,1,1
Škofja Loka,0,1,10
Škofljica,0,1,3
Šmarje pri Jelšah,2,24,167
Šmarješke Toplice,0,0,4
Šmartno pri Litiji,0,1,2
Šoštanj,0,0,1
Štore,0,4,4
Tabor,0,1,2
Tišina,0,0,1
Tolmin,0,0,5
Trbovlje,0,1,4
Trebnje,1,5,16
Trzin,0,0,1
Tržič,0,3,5
TUJINA,0,4,12
Turnišče,0,1,2
Velenje,0,2,5
Velike Lašče,0,1,9
Veržej,0,2,7
Vitanje,0,0,1
Vodice,0,0,7
Vojnik,0,0,1
Vrhnika,0,1,5
Zagorje ob Savi,0,3,5
Žalec,0,2,7
Železniki,0,0,1
Žetale,0,0,3
Žirovnica,0,0,9
Žužemberk,0,0,2
