Skupaj,50,1280,4470
Ajdovščina,0,6,21
Ankaran,0,1,3
Beltinci,0,1,5
Benedikt,0,4,5
Bistrica ob Sotli,0,0,4
Bled,0,2,8
Bloke,0,0,4
Borovnica,0,5,7
Bovec,0,1,2
Braslovče,0,34,36
Brezovica,0,5,26
Brežice,0,2,14
Cankova,0,1,2
Celje,2,24,101
Cerklje na Gorenjskem,0,0,3
Cerknica,0,4,24
Cerkno,0,1,3
Cerkvenjak,0,2,4
Cirkulane,0,0,3
Črenšovci,0,1,11
Črna na Koroškem,1,2,9
Črnomelj,0,1,23
Destrnik,0,1,4
Divača,0,5,5
Dobje,0,0,1
Dobrepolje,0,1,3
Dobrna,0,0,6
Dobrova - Polhov Gradec,0,2,12
Dobrovnik/Dobronak,0,1,2
Dol pri Ljubljani,0,0,3
Dolenjske Toplice,0,0,6
Domžale,0,22,65
Dornava,0,3,4
Dravograd,1,12,47
Duplek,0,3,6
Gorenja vas - Poljane,0,2,2
Gorišnica,0,0,1
Gorje,0,3,7
Gornja Radgona,0,8,14
Gornji Petrovci,0,1,1
Grad,0,0,2
Grosuplje,0,4,27
Hajdina,0,5,7
Hoče - Slivnica,0,4,11
Horjul,0,3,31
Hrastnik,0,6,92
Hrpelje - Kozina,0,1,5
Idrija,0,3,12
Ig,0,7,26
Ilirska Bistrica,0,29,51
Ivančna Gorica,0,5,15
Izola/Isola,0,2,8
Jesenice,0,8,32
Kamnik,0,28,69
Kanal,0,0,2
Kidričevo,1,2,5
Kobarid,0,0,1
Kobilje,0,0,3
Kočevje,0,8,18
Komenda,0,2,11
Koper/Capodistria,0,2,51
Kostanjevica na Krki,0,0,3
Kozje,1,1,3
Kranj,0,45,113
Kranjska Gora,0,3,7
Križevci,0,1,4
Krško,0,4,25
Kungota,0,5,8
Kuzma,0,1,3
Laško,0,0,10
Lenart,0,9,19
Lendava/Lendva,1,6,33
Litija,0,7,35
Ljubljana,5,278,849
Ljubno,0,0,8
Ljutomer,0,0,139
Log - Dragomer,1,13,17
Logatec,0,5,13
Loška dolina,0,1,5
Lovrenc na Pohorju,0,9,14
Lukovica,0,2,15
Majšperk,1,1,5
Makole,0,1,1
Maribor,5,123,220
Markovci,0,2,3
Medvode,1,11,29
Mengeš,0,2,15
Metlika,0,3,84
Mežica,1,1,2
Miklavž na Dravskem polju,0,2,12
Miren - Kostanjevica,0,2,3
Mirna,0,0,3
Mirna Peč,0,0,6
Mislinja,0,0,4
Mokronog - Trebelno,0,2,4
Moravče,0,0,6
Moravske Toplice,0,0,3
Mozirje,0,2,11
Murska Sobota,0,6,31
Muta,1,4,7
Naklo,0,3,11
Nazarje,0,0,2
Nova Gorica,0,9,31
Novo mesto,1,13,56
Odranci,0,0,5
Oplotnica,0,0,7
Ormož,0,3,12
Pesnica,2,6,13
Piran/Pirano,0,3,21
Pivka,0,35,55
Podčetrtek,0,3,6
Podlehnik,0,0,1
Podvelka,0,0,3
Poljčane,0,3,6
Polzela,0,4,10
Postojna,0,16,43
Prebold,1,4,11
Preddvor,0,5,9
Prevalje,0,2,11
Ptuj,0,10,18
Puconci,0,6,16
Rače - Fram,0,8,11
Radeče,0,0,3
Radenci,0,2,5
Radlje ob Dravi,0,1,2
Radovljica,0,10,24
Ravne na Koroškem,1,6,32
Razkrižje,0,0,1
Rečica ob Savinji,0,2,6
Renče - Vogrsko,0,1,4
Ribnica,0,2,24
Ribnica na  Pohorju,1,1,3
Rogaška Slatina,1,26,98
Rogatec,0,0,19
Ruše,0,2,11
Selnica ob Dravi,1,4,5
Semič,0,1,12
Sevnica,0,6,30
Sežana,0,0,11
Slovenj Gradec,0,9,40
Slovenska Bistrica,3,21,58
Slovenske Konjice,5,22,28
Sodražica,0,4,8
Starše,0,8,14
Straža,0,1,1
Sveta Ana,1,4,13
Sveta Trojica v Slov. goricah,0,0,1
Sveti Jurij ob Ščavnici,0,0,3
Sveti Tomaž,0,0,1
Šalovci,0,0,1
Šempeter - Vrtojba,0,1,4
Šenčur,0,3,20
Šentilj,2,5,18
Šentjernej,0,1,5
Šentjur,1,13,63
Šentrupert,0,0,9
Škocjan,0,1,3
Škofja Loka,0,6,29
Škofljica,0,12,32
Šmarje pri Jelšah,0,6,191
Šmarješke Toplice,0,0,8
Šmartno ob Paki,0,3,4
Šmartno pri Litiji,0,1,7
Šoštanj,0,5,9
Štore,0,1,8
Tabor,1,7,13
Tišina,0,6,11
Tolmin,0,2,7
Trbovlje,0,9,28
Trebnje,0,5,31
Trnovska vas,0,1,2
Trzin,0,2,5
Tržič,0,3,29
TUJINA,0,15,64
Turnišče,0,4,10
Velenje,0,9,59
Velika Polana,0,0,4
Velike Lašče,0,5,33
Veržej,0,0,7
Videm,1,2,6
Vipava,0,0,25
Vitanje,0,2,4
Vodice,1,1,13
Vojnik,2,14,18
Vransko,0,2,3
Vrhnika,0,3,12
Vuzenica,0,4,7
Zagorje ob Savi,0,2,17
Zavrč,0,1,2
Zreče,1,6,14
Žalec,2,18,38
Železniki,0,0,2
Žetale,0,0,3
Žiri,0,0,3
Žirovnica,0,1,11
Žužemberk,0,0,5
