"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",25772,2431,22549,887,27,95,549765,"JP-01"
"Aomori","青森県",1725,278,1423,24,3,0,35153,"JP-02"
"Iwate","岩手県",1059,210,816,33,2,0,59566,"JP-03"
"Miyagi","宮城県",8260,419,7748,72,8,21,123609,"JP-04"
"Akita","秋田県",558,118,431,9,0,0,11000,"JP-05"
"Yamagata","山形県",1583,133,1415,35,3,0,49720,"JP-06"
"Fukushima","福島県",3717,518,3072,127,18,0,193681,"JP-07"
"Ibaraki","茨城県",8459,442,7882,135,14,0,30786,"JP-08"
"Tochigi","栃木県",5520,242,5206,72,6,0,219213,"JP-09"
"Gunma","群馬県",6503,638,5759,106,8,0,144192,"JP-10"
"Saitama","埼玉県",39292,2401,36144,747,42,0,779907,"JP-11"
"Chiba","千葉県",34089,1288,32166,635,19,0,558398,"JP-12"
"Tokyo","東京都",144441,6845,135687,1909,69,0,2065383,"JP-13"
"Kanagawa","神奈川県",55098,1873,52400,825,55,0,828500,"JP-14"
"Niigata","新潟県",2480,307,2148,25,2,0,114233,"JP-15"
"Toyama","富山県",1388,135,1222,31,7,0,53430,"JP-16"
"Ishikawa","石川県",2723,416,2225,80,11,2,72550,"JP-17"
"Fukui","福井県",934,97,804,33,1,0,50991,"JP-18"
"Yamanashi","山梨県",1267,120,1129,19,1,1,36365,"JP-19"
"Nagano","長野県",4031,268,3742,72,6,51,151970,"JP-20"
"Gifu","岐阜県",6416,668,5610,138,8,0,196079,"JP-21"
"Shizuoka","静岡県",6712,328,6260,124,4,0,303143,"JP-22"
"Aichi","愛知県",35217,3585,30989,643,40,0,586218,"JP-23"
"Mie","三重県",4044,586,3474,89,17,105,104528,"JP-24"
"Shiga","滋賀県",4045,523,3455,67,11,0,109307,"JP-25"
"Kyoto","京都府",13292,1654,11491,191,24,44,222215,"JP-26"
"Osaka","大阪府",87650,20876,64284,1655,412,835,1502585,"JP-27"
"Hyogo","兵庫県",33860,5039,28096,725,98,0,394855,"JP-28"
"Nara","奈良県",6743,936,5721,86,28,0,131588,"JP-29"
"Wakayama","和歌山県",2323,287,1965,33,46,38,35403,"JP-30"
"Tottori","鳥取県",384,37,339,2,0,6,63825,"JP-31"
"Shimane","島根県",368,29,339,0,1,0,21314,"JP-32"
"Okayama","岡山県",4647,863,3492,49,20,243,108427,"JP-33"
"Hiroshima","広島県",6541,536,5771,110,9,124,267317,"JP-34"
"Yamaguchi","山口県",1982,257,1679,46,6,0,82172,"JP-35"
"Tokushima","徳島県",1442,269,1125,48,11,0,45717,"JP-36"
"Kagawa","香川県",1433,277,1139,23,2,6,63761,"JP-37"
"Ehime","愛媛県",2469,265,2151,53,10,0,63885,"JP-38"
"Kochi","高知県",1113,94,999,20,4,0,8479,"JP-39"
"Fukuoka","福岡県",25314,3646,21304,364,41,0,628501,"JP-40"
"Saga","佐賀県",1835,236,1533,14,2,52,40493,"JP-41"
"Nagasaki","長崎県",2364,416,1907,43,6,2,95136,"JP-42"
"Kumamoto","熊本県",4414,488,3844,82,13,0,67229,"JP-43"
"Oita","大分県",2224,542,1654,28,2,0,116958,"JP-44"
"Miyazaki","宮崎県",2463,331,2101,23,3,8,33156,"JP-45"
"Kagoshima","鹿児島県",2461,342,2061,28,2,30,81722,"JP-46"
"Okinawa","沖縄県",12899,1026,11741,138,9,6,195596,"JP-47"
