"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2323,204,2012,107,0,0,63459
"Aomori","青森県",37,1,35,1,0,0,2590
"Iwate","岩手県",24,1,23,0,0,0,4599
"Miyagi","宮城県",474,58,414,2,1,0,11312
"Akita","秋田県",58,5,53,0,0,0,2309
"Yamagata","山形県",81,4,76,1,0,0,5281
"Fukushima","福島県",302,58,240,4,4,0,22541
"Ibaraki","茨城県",706,53,636,17,5,0,12878
"Tochigi","栃木県",445,23,422,1,0,1,33337
"Gunma","群馬県",755,44,692,19,5,0,24642
"Saitama","埼玉県",5051,416,4533,102,6,0,152675
"Chiba","千葉県",4268,325,3871,72,13,0,104558
"Tokyo","東京都",27569,2004,25144,421,24,0,503424
"Kanagawa","神奈川県",7471,496,6825,150,19,0,167935
"Niigata","新潟県",177,8,169,0,0,0,16216
"Toyama","富山県",422,7,389,26,0,0,13250
"Ishikawa","石川県",780,21,712,47,0,0,14335
"Fukui","福井県",249,5,233,11,0,0,10179
"Yamanashi","山梨県",196,9,182,6,1,1,10962
"Nagano","長野県",320,13,306,1,0,0,20010
"Gifu","岐阜県",633,11,612,10,1,0,24135
"Shizuoka","静岡県",565,24,539,2,0,0,37352
"Aichi","愛知県",5504,260,5155,89,11,0,83697
"Mie","三重県",535,31,497,7,0,0,13981
"Shiga","滋賀県",514,17,489,8,0,0,12804
"Kyoto","京都府",1809,63,1719,27,2,0,45380
"Osaka","大阪府",11109,443,10430,223,23,13,200492
"Hyogo","兵庫県",2881,137,2685,59,12,0,60473
"Nara","奈良県",595,26,560,9,0,0,21963
"Wakayama","和歌山県",249,8,234,4,0,3,9667
"Tottori","鳥取県",36,3,33,0,0,0,5527
"Shimane","島根県",140,0,140,0,0,0,5925
"Okayama","岡山県",163,8,152,1,3,2,8654
"Hiroshima","広島県",625,57,562,3,0,3,22098
"Yamaguchi","山口県",209,10,197,2,1,0,10572
"Tokushima","徳島県",149,0,131,9,0,9,7085
"Kagawa","香川県",93,0,91,2,0,0,11478
"Ehime","愛媛県",115,1,108,6,0,0,4175
"Kochi","高知県",138,0,134,4,0,0,3533
"Fukuoka","福岡県",5101,76,4926,99,6,0,143150
"Saga","佐賀県",248,3,247,0,0,2,6280
"Nagasaki","長崎県",239,4,233,3,0,1,19842
"Kumamoto","熊本県",673,55,574,8,0,36,17381
"Oita","大分県",158,1,155,2,0,0,18121
"Miyazaki","宮崎県",344,0,344,1,0,1,8656
"Kagoshima","鹿児島県",447,31,413,12,0,9,20254
"Okinawa","沖縄県",2729,268,2417,48,8,4,44109
