"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60295,409,58454,1467,6,35,1100711,"JP-01"
"Aomori","青森県",5713,191,5486,36,3,0,86896,"JP-02"
"Iwate","岩手県",3482,10,3420,52,0,0,120550,"JP-03"
"Miyagi","宮城県",16217,159,15936,117,3,5,238667,"JP-04"
"Akita","秋田県",1875,31,1818,26,1,0,26030,"JP-05"
"Yamagata","山形県",3505,41,3408,56,1,0,95561,"JP-06"
"Fukushima","福島県",9446,56,9216,174,4,0,404659,"JP-07"
"Ibaraki","茨城県",24187,270,23702,215,10,0,39827,"JP-08"
"Tochigi","栃木県",15277,215,14946,116,4,0,478568,"JP-09"
"Gunma","群馬県",16589,147,16270,172,10,0,290742,"JP-10"
"Saitama","埼玉県",114848,1494,112346,1008,48,0,1438072,"JP-11"
"Chiba","千葉県",99699,900,97734,1000,35,65,1055252,"JP-12"
"Tokyo","東京都",375812,2958,369907,2947,88,0,3615629,"JP-13"
"Kanagawa","神奈川県",167789,1270,165256,1263,61,0,1579540,"JP-14"
"Niigata","新潟県",7880,186,7634,60,3,0,279625,"JP-15"
"Toyama","富山県",4797,41,4706,50,2,0,112486,"JP-16"
"Ishikawa","石川県",7891,125,7620,124,2,22,191608,"JP-17"
"Fukui","福井県",3054,63,2954,37,1,0,114975,"JP-18"
"Yamanashi","山梨県",5114,107,4978,29,0,0,111974,"JP-19"
"Nagano","長野県",8748,87,8620,96,1,55,310469,"JP-20"
"Gifu","岐阜県",18785,325,18438,215,4,193,401904,"JP-21"
"Shizuoka","静岡県",26637,210,26221,206,3,0,609854,"JP-22"
"Aichi","愛知県",105386,1996,102254,1136,28,0,1279026,"JP-23"
"Mie","三重県",14633,190,14600,163,2,320,262689,"JP-24"
"Shiga","滋賀県",12278,188,11990,100,1,0,251454,"JP-25"
"Kyoto","京都府",35541,936,34293,279,18,33,416840,"JP-26"
"Osaka","大阪府",199978,3309,191913,2974,240,1782,3415780,"JP-27"
"Hyogo","兵庫県",77414,1127,74899,1388,26,0,736067,"JP-28"
"Nara","奈良県",15675,192,15334,149,3,0,245646,"JP-29"
"Wakayama","和歌山県",5249,55,5030,61,9,103,64734,"JP-30"
"Tottori","鳥取県",1640,14,1598,5,0,23,144097,"JP-31"
"Shimane","島根県",1621,52,1565,4,0,0,53023,"JP-32"
"Okayama","岡山県",15111,105,14843,136,3,27,262448,"JP-33"
"Hiroshima","広島県",21674,272,21206,196,6,0,884248,"JP-34"
"Yamaguchi","山口県",5592,57,5446,89,0,0,182635,"JP-35"
"Tokushima","徳島県",3258,53,3141,64,1,0,102409,"JP-36"
"Kagawa","香川県",4685,37,4612,36,2,0,127233,"JP-37"
"Ehime","愛媛県",5180,112,4987,81,2,0,148223,"JP-38"
"Kochi","高知県",4107,39,4037,31,1,0,94905,"JP-39"
"Fukuoka","福岡県",73991,1617,71725,611,23,38,1234621,"JP-40"
"Saga","佐賀県",5764,74,5706,29,1,45,101205,"JP-41"
"Nagasaki","長崎県",5998,73,5854,72,0,1,176827,"JP-42"
"Kumamoto","熊本県",14283,160,13988,135,4,0,121653,"JP-43"
"Oita","大分県",8106,124,7901,81,3,0,259311,"JP-44"
"Miyazaki","宮崎県",6130,38,6029,41,2,22,72363,"JP-45"
"Kagoshima","鹿児島県",9059,49,9008,65,0,63,166682,"JP-46"
"Okinawa","沖縄県",49699,877,48356,317,31,149,390546,"JP-47"
