"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1267,95,1072,100,5,0,21190
"Aomori","青森県",27,0,26,1,0,0,999
"Iwate","岩手県",0,0,0,0,0,0,996
"Miyagi","宮城県",95,4,90,1,0,0,3868
"Akita","秋田県",16,0,16,0,0,0,998
"Yamagata","山形県",69,1,68,0,1,0,2549
"Fukushima","福島県",82,1,81,0,0,0,6990
"Ibaraki","茨城県",176,7,159,10,0,0,5366
"Tochigi","栃木県",82,16,66,0,0,0,7456
"Gunma","群馬県",153,3,131,19,0,0,5155
"Saitama","埼玉県",1165,131,969,65,3,0,36009
"Chiba","千葉県",978,59,874,45,2,0,18548
"Tokyo","東京都",6399,534,5540,325,9,0,87151
"Kanagawa","神奈川県",1521,104,1321,96,7,0,12813
"Niigata","新潟県",84,0,83,0,0,1,5020
"Toyama","富山県",228,1,205,22,0,0,3984
"Ishikawa","石川県",300,16,257,27,1,0,2918
"Fukui","福井県",122,0,114,8,0,0,3461
"Yamanashi","山梨県",75,2,72,1,0,0,5756
"Nagano","長野県",77,1,76,"-",0,0,3312
"Gifu","岐阜県",160,6,147,7,1,0,5301
"Shizuoka","静岡県",81,1,79,1,0,0,7766
"Aichi","愛知県",525,7,478,34,0,6,12859
"Mie","三重県",46,0,45,1,0,0,2901
"Shiga","滋賀県",103,3,99,1,0,0,2409
"Kyoto","京都府",383,19,346,18,0,0,10442
"Osaka","大阪府",1851,51,1714,86,2,0,41726
"Hyogo","兵庫県",708,7,656,45,0,0,15056
"Nara","奈良県",92,0,90,2,0,0,3943
"Wakayama","和歌山県",64,0,61,3,0,0,4029
"Tottori","鳥取県",4,1,3,0,0,0,1497
"Shimane","島根県",24,0,24,0,0,0,1249
"Okayama","岡山県",28,3,25,"-","-",0,1954
"Hiroshima","広島県",169,1,165,3,0,0,7880
"Yamaguchi","山口県",37,0,37,0,0,0,2372
"Tokushima","徳島県",6,1,4,1,0,0,935
"Kagawa","香川県",28,0,28,0,0,0,2754
"Ehime","愛媛県",82,0,77,5,0,0,2622
"Kochi","高知県",74,0,71,3,0,0,1980
"Fukuoka","福岡県",854,19,802,33,2,0,16689
"Saga","佐賀県",47,0,47,0,0,0,1649
"Nagasaki","長崎県",17,0,16,1,0,0,3294
"Kumamoto","熊本県",49,0,46,3,0,0,4310
"Oita","大分県",60,0,59,1,0,0,4977
"Miyazaki","宮崎県",17,0,17,0,0,0,1582
"Kagoshima","鹿児島県",21,10,11,0,0,0,2628
"Okinawa","沖縄県",142,0,139,7,0,0,3028
