"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",19122,549,17900,679,3,6,382054,"JP-01"
"Aomori","青森県",816,25,771,20,1,0,17492,"JP-02"
"Iwate","岩手県",554,8,516,30,0,0,26838,"JP-03"
"Miyagi","宮城県",3626,104,3497,25,3,0,68312,"JP-04"
"Akita","秋田県",269,2,261,6,0,0,7093,"JP-05"
"Yamagata","山形県",543,14,514,15,0,0,27496,"JP-06"
"Fukushima","福島県",1962,120,1771,71,8,0,113458,"JP-07"
"Ibaraki","茨城県",5808,363,5335,110,7,0,24917,"JP-08"
"Tochigi","栃木県",4101,127,3908,66,3,0,126390,"JP-09"
"Gunma","群馬県",4517,184,4249,84,3,0,92574,"JP-10"
"Saitama","埼玉県",29408,1193,27645,570,38,0,552412,"JP-11"
"Chiba","千葉県",26522,1632,24434,456,25,0,407684,"JP-12"
"Tokyo","東京都",111797,3091,107311,1395,61,0,1540352,"JP-13"
"Kanagawa","神奈川県",44951,1055,43215,681,27,0,593854,"JP-14"
"Niigata","新潟県",1085,85,985,15,1,0,45074,"JP-15"
"Toyama","富山県",905,13,864,28,1,0,36457,"JP-16"
"Ishikawa","石川県",1857,131,1686,62,5,22,51468,"JP-17"
"Fukui","福井県",545,4,516,25,0,0,31859,"JP-18"
"Yamanashi","山梨県",939,6,916,17,0,0,25903,"JP-19"
"Nagano","長野県",2364,12,2343,41,0,32,99025,"JP-20"
"Gifu","岐阜県",4732,143,4478,111,7,0,134106,"JP-21"
"Shizuoka","静岡県",5151,196,4862,93,0,0,190141,"JP-22"
"Aichi","愛知県",25861,653,24690,518,31,0,394175,"JP-23"
"Mie","三重県",2532,135,2422,53,7,78,63656,"JP-24"
"Shiga","滋賀県",2470,127,2296,47,5,0,73532,"JP-25"
"Kyoto","京都府",9064,294,8629,156,2,15,156063,"JP-26"
"Osaka","大阪府",47179,1072,44575,1119,87,413,793425,"JP-27"
"Hyogo","兵庫県",17968,383,17055,530,41,0,248574,"JP-28"
"Nara","奈良県",3365,65,3253,47,5,0,82265,"JP-29"
"Wakayama","和歌山県",1164,9,1113,18,2,24,24512,"JP-30"
"Tottori","鳥取県",210,3,202,2,0,3,41147,"JP-31"
"Shimane","島根県",284,5,279,0,0,0,15625,"JP-32"
"Okayama","岡山県",2486,53,2389,32,2,12,66389,"JP-33"
"Hiroshima","広島県",5024,37,4877,102,5,8,157847,"JP-34"
"Yamaguchi","山口県",1382,51,1292,39,0,0,58758,"JP-35"
"Tokushima","徳島県",452,25,411,16,2,0,26509,"JP-36"
"Kagawa","香川県",753,24,711,18,1,0,44749,"JP-37"
"Ehime","愛媛県",1064,37,1004,23,1,0,32534,"JP-38"
"Kochi","高知県",884,1,866,17,0,0,7091,"JP-39"
"Fukuoka","福岡県",18061,608,17162,291,20,0,443044,"JP-40"
"Saga","佐賀県",1063,65,1010,8,0,20,28108,"JP-41"
"Nagasaki","長崎県",1612,35,1541,36,1,0,67422,"JP-42"
"Kumamoto","熊本県",3444,37,3334,72,4,1,56810,"JP-43"
"Oita","大分県",1293,32,1240,21,0,0,79576,"JP-44"
"Miyazaki","宮崎県",1951,23,1896,21,1,11,24716,"JP-45"
"Kagoshima","鹿児島県",1761,34,1727,26,2,26,67604,"JP-46"
"Okinawa","沖縄県",8200,269,7817,119,1,5,145625,"JP-47"
