"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",15943,1720,13695,540,10,12,282589,"JP-01"
"Aomori","青森県",644,94,542,8,2,0,12007,"JP-02"
"Iwate","岩手県",471,67,379,25,1,0,17000,"JP-03"
"Miyagi","宮城県",2967,594,2353,20,7,0,44081,"JP-04"
"Akita","秋田県",216,51,164,1,0,0,5776,"JP-05"
"Yamagata","山形県",443,34,396,13,3,0,11708,"JP-06"
"Fukushima","福島県",1469,355,1081,33,7,0,71316,"JP-07"
"Ibaraki","茨城県",3875,919,2911,45,12,0,21272,"JP-08"
"Tochigi","栃木県",3246,1376,1870,19,21,19,89126,"JP-09"
"Gunma","群馬県",3327,596,2634,60,11,37,64692,"JP-10"
"Saitama","埼玉県",21113,6477,14361,275,79,0,385031,"JP-11"
"Chiba","千葉県",17681,6139,11368,174,41,0,270107,"JP-12"
"Tokyo","東京都",86674,20777,65169,728,143,0,1181020,"JP-13"
"Kanagawa","神奈川県",34142,6441,27345,356,111,0,412964,"JP-14"
"Niigata","新潟県",767,155,612,5,1,5,33115,"JP-15"
"Toyama","富山県",802,148,627,27,3,0,27248,"JP-16"
"Ishikawa","石川県",1337,184,1120,54,8,21,35927,"JP-17"
"Fukui","福井県",456,69,373,13,4,1,23124,"JP-18"
"Yamanashi","山梨県",847,156,680,11,5,0,14741,"JP-19"
"Nagano","長野県",2014,460,1536,21,3,3,65212,"JP-20"
"Gifu","岐阜県",3553,640,2858,55,19,0,87355,"JP-21"
"Shizuoka","静岡県",3912,916,2931,65,5,0,121391,"JP-22"
"Aichi","愛知県",21269,3546,17400,323,58,0,267095,"JP-23"
"Mie","三重県",1800,347,1430,23,7,0,35367,"JP-24"
"Shiga","滋賀県",1771,397,1355,19,16,0,47875,"JP-25"
"Kyoto","京都府",6463,1429,5013,78,18,57,111064,"JP-26"
"Osaka","大阪府",38526,6472,31302,752,187,0,550329,"JP-27"
"Hyogo","兵庫県",13809,2048,11454,307,75,0,172297,"JP-28"
"Nara","奈良県",2649,416,2202,31,14,0,59609,"JP-29"
"Wakayama","和歌山県",885,126,737,11,11,11,19270,"JP-30"
"Tottori","鳥取県",177,45,126,2,2,4,29861,"JP-31"
"Shimane","島根県",235,16,219,0,0,0,10827,"JP-32"
"Okayama","岡山県",2102,479,1434,16,17,173,35898,"JP-33"
"Hiroshima","広島県",4396,527,3708,70,14,91,107047,"JP-34"
"Yamaguchi","山口県",921,273,740,5,2,97,35818,"JP-35"
"Tokushima","徳島県",297,76,211,10,0,0,17920,"JP-36"
"Kagawa","香川県",538,193,340,5,2,0,32266,"JP-37"
"Ehime","愛媛県",827,240,573,14,3,0,19124,"JP-38"
"Kochi","高知県",779,52,714,13,4,0,6404,"JP-39"
"Fukuoka","福岡県",13420,3811,9470,139,29,0,319027,"JP-40"
"Saga","佐賀県",793,231,573,4,2,15,19242,"JP-41"
"Nagasaki","長崎県",1246,270,843,16,6,117,49331,"JP-42"
"Kumamoto","熊本県",2939,281,2034,38,18,586,46061,"JP-43"
"Oita","大分県",933,142,780,11,5,0,53982,"JP-44"
"Miyazaki","宮崎県",1570,433,1130,11,7,4,19717,"JP-45"
"Kagoshima","鹿児島県",1371,222,1125,15,1,9,48894,"JP-46"
"Okinawa","沖縄県",6467,689,5697,86,7,5,102189,"JP-47"
