"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2181,148,1926,107,0,0,59856
"Aomori","青森県",37,2,34,1,0,0,2504
"Iwate","岩手県",24,1,23,0,0,0,4388
"Miyagi","宮城県",428,49,377,2,1,0,10907
"Akita","秋田県",58,5,53,0,0,0,2163
"Yamagata","山形県",78,1,77,1,0,1,5203
"Fukushima","福島県",269,43,222,4,3,0,21225
"Ibaraki","茨城県",677,44,616,17,4,0,12688
"Tochigi","栃木県",438,33,406,1,0,2,32269
"Gunma","群馬県",728,42,667,19,3,0,23096
"Saitama","埼玉県",4820,332,4386,102,6,0,147205
"Chiba","千葉県",4069,316,3681,72,10,0,97864
"Tokyo","東京都",26550,1985,24152,413,25,0,477472
"Kanagawa","神奈川県",7147,515,6489,143,20,0,159977
"Niigata","新潟県",170,4,166,0,0,0,15712
"Toyama","富山県",422,11,385,26,1,0,12744
"Ishikawa","石川県",778,30,701,47,0,0,13544
"Fukui","福井県",244,0,231,11,0,2,9880
"Yamanashi","山梨県",194,21,173,6,1,6,10833
"Nagano","長野県",313,11,307,1,0,6,19422
"Gifu","岐阜県",630,19,601,10,2,0,23291
"Shizuoka","静岡県",558,32,524,2,2,0,35440
"Aichi","愛知県",5437,317,5034,86,12,0,79389
"Mie","三重県",530,62,461,7,2,0,13430
"Shiga","滋賀県",506,21,477,8,0,0,12183
"Kyoto","京都府",1787,71,1690,26,2,0,44223
"Osaka","大阪府",10840,477,10136,219,23,8,191163
"Hyogo","兵庫県",2797,126,2612,59,8,0,58357
"Nara","奈良県",581,22,550,9,0,0,21281
"Wakayama","和歌山県",242,3,232,4,0,3,9377
"Tottori","鳥取県",36,5,31,0,0,0,5500
"Shimane","島根県",140,0,140,0,0,0,5829
"Okayama","岡山県",161,8,149,"-","-",4,8654
"Hiroshima","広島県",604,105,494,3,1,2,21380
"Yamaguchi","山口県",201,6,193,2,1,0,10143
"Tokushima","徳島県",149,6,131,9,0,3,7008
"Kagawa","香川県",93,3,88,2,0,0,11002
"Ehime","愛媛県",115,1,108,6,0,0,4131
"Kochi","高知県",138,0,134,4,0,0,3511
"Fukuoka","福岡県",5057,75,4883,99,6,0,136678
"Saga","佐賀県",246,1,247,0,0,2,6166
"Nagasaki","長崎県",238,1,233,3,0,1,18993
"Kumamoto","熊本県",626,31,560,8,0,27,16830
"Oita","大分県",158,2,154,2,0,0,17325
"Miyazaki","宮崎県",344,1,343,1,0,1,8631
"Kagoshima","鹿児島県",435,25,403,12,0,5,19588
"Okinawa","沖縄県",2607,245,2319,47,7,4,41088
