"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",53120,4711,46786,1435,15,188,946662,"JP-01"
"Aomori","青森県",3602,596,2973,33,0,0,63967,"JP-02"
"Iwate","岩手県",2698,389,2261,48,2,0,102896,"JP-03"
"Miyagi","宮城県",13145,2060,10877,95,22,113,193368,"JP-04"
"Akita","秋田県",1391,241,1129,21,2,0,19331,"JP-05"
"Yamagata","山形県",2867,430,2389,48,5,0,78465,"JP-06"
"Fukushima","福島県",7978,1058,6755,165,20,0,349631,"JP-07"
"Ibaraki","茨城県",18344,2520,15644,180,23,0,36482,"JP-08"
"Tochigi","栃木県",11755,2006,9650,99,21,0,379591,"JP-09"
"Gunma","群馬県",12895,2301,10136,157,23,301,239512,"JP-10"
"Saitama","埼玉県",88390,28747,58775,868,155,0,1232641,"JP-11"
"Chiba","千葉県",73498,12897,59812,789,102,0,888212,"JP-12"
"Tokyo","東京都",312262,45373,264510,2379,271,0,3119292,"JP-13"
"Kanagawa","神奈川県",127645,17632,108952,1061,220,0,1329499,"JP-14"
"Niigata","新潟県",5853,1096,4703,54,6,0,223882,"JP-15"
"Toyama","富山県",3736,1070,2627,39,9,0,93111,"JP-16"
"Ishikawa","石川県",6764,769,5859,121,8,15,157209,"JP-17"
"Fukui","福井県",2223,262,1925,36,1,0,91847,"JP-18"
"Yamanashi","山梨県",3598,639,2943,23,2,7,86511,"JP-19"
"Nagano","長野県",7098,847,6000,94,6,157,252666,"JP-20"
"Gifu","岐阜県",12684,1913,10484,193,4,94,326128,"JP-21"
"Shizuoka","静岡県",17249,4819,12268,162,24,0,500269,"JP-22"
"Aichi","愛知県",67020,9884,56107,1029,36,0,994915,"JP-23"
"Mie","三重県",9228,2707,6594,120,11,193,170434,"JP-24"
"Shiga","滋賀県",8939,2008,6836,95,8,0,191972,"JP-25"
"Kyoto","京都府",25814,5123,19874,250,96,567,348678,"JP-26"
"Osaka","大阪府",147369,20513,122440,2758,505,1658,2776816,"JP-27"
"Hyogo","兵庫県",56224,6473,48423,1328,60,0,614871,"JP-28"
"Nara","奈良県",11625,1456,10035,134,11,0,205095,"JP-29"
"Wakayama","和歌山県",3976,505,3330,51,16,90,51967,"JP-30"
"Tottori","鳥取県",1242,250,976,3,3,13,114344,"JP-31"
"Shimane","島根県",1078,195,881,2,1,0,40685,"JP-32"
"Okayama","岡山県",11612,1485,8975,127,7,1025,208397,"JP-33"
"Hiroshima","広島県",15568,1513,13149,180,9,726,662019,"JP-34"
"Yamaguchi","山口県",4358,745,3533,80,3,0,140551,"JP-35"
"Tokushima","徳島県",2223,330,1830,63,0,0,81001,"JP-36"
"Kagawa","香川県",3584,813,2738,34,9,1,106986,"JP-37"
"Ehime","愛媛県",4141,736,3327,78,6,0,120543,"JP-38"
"Kochi","高知県",2765,495,2239,31,3,0,71651,"JP-39"
"Fukuoka","福岡県",56993,9657,45635,557,31,1144,1040330,"JP-40"
"Saga","佐賀県",4343,832,2961,27,0,523,77739,"JP-41"
"Nagasaki","長崎県",4724,801,3858,69,1,4,151276,"JP-42"
"Kumamoto","熊本県",10600,2054,8423,123,13,0,98074,"JP-43"
"Oita","大分県",5655,1395,4195,65,1,0,211068,"JP-44"
"Miyazaki","宮崎県",4286,898,3511,28,1,151,53900,"JP-45"
"Kagoshima","鹿児島県",6775,1856,4759,44,4,116,138602,"JP-46"
"Okinawa","沖縄県",37468,6610,30452,248,122,158,323644,"JP-47"
