"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",47773,3050,43292,1429,17,2,893930,"JP-01"
"Aomori","青森県",2986,278,2676,32,0,0,59870,"JP-02"
"Iwate","岩手県",2245,226,1972,47,0,0,97531,"JP-03"
"Miyagi","宮城県",10847,858,9829,91,9,69,180406,"JP-04"
"Akita","秋田県",1117,91,1005,21,3,0,18354,"JP-05"
"Yamagata","山形県",2436,271,2118,47,4,0,74730,"JP-06"
"Fukushima","福島県",6710,873,5675,162,15,0,329309,"JP-07"
"Ibaraki","茨城県",14964,1910,12882,172,27,0,35770,"JP-08"
"Tochigi","栃木県",9676,1428,8156,92,16,0,361805,"JP-09"
"Gunma","群馬県",10166,1234,8777,155,18,0,226678,"JP-10"
"Saitama","埼玉県",69676,16825,51994,857,100,0,1153964,"JP-11"
"Chiba","千葉県",59179,8369,50071,739,61,0,835126,"JP-12"
"Tokyo","東京都",258981,35689,220973,2319,197,0,2955879,"JP-13"
"Kanagawa","神奈川県",102057,13405,87638,1014,182,0,1255034,"JP-14"
"Niigata","新潟県",4755,673,4028,54,5,0,207755,"JP-15"
"Toyama","富山県",2695,409,2248,38,8,0,87089,"JP-16"
"Ishikawa","石川県",5911,763,5020,119,12,9,142641,"JP-17"
"Fukui","福井県",1917,264,1617,36,1,0,86426,"JP-18"
"Yamanashi","山梨県",2937,457,2461,21,1,2,76621,"JP-19"
"Nagano","長野県",5843,441,5365,94,0,57,239434,"JP-20"
"Gifu","岐阜県",10386,530,9667,189,4,0,306346,"JP-21"
"Shizuoka","静岡県",12755,1913,10685,157,8,0,477977,"JP-22"
"Aichi","愛知県",57107,3372,52722,1013,16,0,954866,"JP-23"
"Mie","三重県",6511,756,5802,114,10,161,164729,"JP-24"
"Shiga","滋賀県",7000,926,5980,94,4,0,178322,"JP-25"
"Kyoto","京都府",20970,2425,17955,249,78,341,325379,"JP-26"
"Osaka","大阪府",125640,11138,110578,2735,400,1189,2595841,"JP-27"
"Hyogo","兵庫県",47716,3306,43089,1322,37,1,579887,"JP-28"
"Nara","奈良県",9982,847,9001,134,12,0,195907,"JP-29"
"Wakayama","和歌山県",3308,239,2943,50,16,76,47718,"JP-30"
"Tottori","鳥取県",1034,302,716,3,0,13,105331,"JP-31"
"Shimane","島根県",839,100,737,2,1,0,37500,"JP-32"
"Okayama","岡山県",9223,599,7812,127,3,685,189599,"JP-33"
"Hiroshima","広島県",12972,635,12033,180,4,124,621567,"JP-34"
"Yamaguchi","山口県",3543,240,3223,80,1,0,136504,"JP-35"
"Tokushima","徳島県",1876,87,1726,63,1,0,75624,"JP-36"
"Kagawa","香川県",2703,402,2271,32,2,2,98654,"JP-37"
"Ehime","愛媛県",3316,382,2857,77,5,0,110005,"JP-38"
"Kochi","高知県",2214,100,2085,29,8,0,67043,"JP-39"
"Fukuoka","福岡県",46242,6492,38473,544,16,733,972378,"JP-40"
"Saga","佐賀県",3131,267,2769,26,0,69,69448,"JP-41"
"Nagasaki","長崎県",3887,409,3412,69,1,3,141989,"JP-42"
"Kumamoto","熊本県",8164,922,7121,121,7,0,90524,"JP-43"
"Oita","大分県",4070,377,3629,64,0,0,195214,"JP-44"
"Miyazaki","宮崎県",3581,309,3233,27,1,12,49324,"JP-45"
"Kagoshima","鹿児島県",4677,583,3986,41,0,67,125042,"JP-46"
"Okinawa","沖縄県",30043,4784,24967,242,93,50,302154,"JP-47"
