"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",25524,2204,22210,883,24,227,546376,"JP-01"
"Aomori","青森県",1701,281,1396,24,3,0,34498,"JP-02"
"Iwate","岩手県",1039,197,809,33,2,0,57263,"JP-03"
"Miyagi","宮城県",8223,423,7714,71,9,15,122101,"JP-04"
"Akita","秋田県",542,114,419,9,0,0,10911,"JP-05"
"Yamagata","山形県",1577,163,1379,35,3,0,49583,"JP-06"
"Fukushima","福島県",3646,489,3031,126,12,0,191573,"JP-07"
"Ibaraki","茨城県",8410,466,7809,135,16,0,30664,"JP-08"
"Tochigi","栃木県",5484,235,5178,71,4,0,217956,"JP-09"
"Gunma","群馬県",6407,609,5694,104,8,0,139551,"JP-10"
"Saitama","埼玉県",39054,2341,35966,747,38,0,771923,"JP-11"
"Chiba","千葉県",33990,1349,32013,628,17,0,554311,"JP-12"
"Tokyo","東京都",143534,6970,134661,1903,72,0,2054041,"JP-13"
"Kanagawa","神奈川県",54869,1888,52156,825,55,0,821928,"JP-14"
"Niigata","新潟県",2452,319,2108,25,1,0,112727,"JP-15"
"Toyama","富山県",1380,142,1208,30,8,0,52737,"JP-16"
"Ishikawa","石川県",2639,366,2193,78,10,2,71843,"JP-17"
"Fukui","福井県",921,92,796,33,1,0,49632,"JP-18"
"Yamanashi","山梨県",1256,115,1123,19,1,1,35312,"JP-19"
"Nagano","長野県",3984,264,3710,70,5,60,150440,"JP-20"
"Gifu","岐阜県",6285,590,5558,137,6,0,191825,"JP-21"
"Shizuoka","静岡県",6661,299,6239,123,5,0,296746,"JP-22"
"Aichi","愛知県",34928,3653,30634,641,36,0,583082,"JP-23"
"Mie","三重県",3990,622,3384,88,14,104,98154,"JP-24"
"Shiga","滋賀県",3996,548,3384,64,11,0,108814,"JP-25"
"Kyoto","京都府",13162,1617,11398,189,24,42,221048,"JP-26"
"Osaka","大阪府",86645,20583,63625,1605,440,832,1492101,"JP-27"
"Hyogo","兵庫県",33579,5118,27740,721,88,0,392564,"JP-28"
"Nara","奈良県",6645,947,5616,82,29,0,130457,"JP-29"
"Wakayama","和歌山県",2304,290,1943,33,50,38,35157,"JP-30"
"Tottori","鳥取県",380,39,333,2,0,6,62922,"JP-31"
"Shimane","島根県",366,31,335,0,1,0,21314,"JP-32"
"Okayama","岡山県",4518,576,3157,40,15,745,101721,"JP-33"
"Hiroshima","広島県",6369,497,5667,110,10,95,267317,"JP-34"
"Yamaguchi","山口県",1951,249,1656,46,6,0,82172,"JP-35"
"Tokushima","徳島県",1430,278,1105,47,11,0,45522,"JP-36"
"Kagawa","香川県",1383,243,1123,23,2,6,63292,"JP-37"
"Ehime","愛媛県",2450,294,2106,50,10,0,62973,"JP-38"
"Kochi","高知県",1106,100,986,20,4,0,8470,"JP-39"
"Fukuoka","福岡県",25055,3605,21089,361,41,0,622237,"JP-40"
"Saga","佐賀県",1776,258,1520,14,2,16,40029,"JP-41"
"Nagasaki","長崎県",2305,380,1883,43,6,1,94206,"JP-42"
"Kumamoto","熊本県",4360,505,3774,81,16,0,66663,"JP-43"
"Oita","大分県",2146,517,1601,28,1,0,114836,"JP-44"
"Miyazaki","宮崎県",2406,280,2095,23,2,8,32699,"JP-45"
"Kagoshima","鹿児島県",2403,312,2046,28,2,17,81722,"JP-46"
"Okinawa","沖縄県",12817,995,11691,137,10,6,194850,"JP-47"
