"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",9852,2217,7394,241,24,0,168206
"Aomori","青森県",330,51,273,6,2,0,7261
"Iwate","岩手県",220,66,150,4,3,0,10109
"Miyagi","宮城県",1293,150,1133,10,5,0,19898
"Akita","秋田県",90,4,85,1,0,0,3689
"Yamagata","山形県",173,47,125,1,1,0,8120
"Fukushima","福島県",530,63,459,8,5,0,41884
"Ibaraki","茨城県",1832,395,1414,23,17,0,17334
"Tochigi","栃木県",749,170,579,2,10,2,57257
"Gunma","群馬県",1388,259,1090,22,5,17,39174
"Saitama","埼玉県",9321,1592,7573,156,29,0,250151
"Chiba","千葉県",7466,832,6542,92,14,0,172106
"Tokyo","東京都",43704,4588,38605,511,54,0,797901
"Kanagawa","神奈川県",13639,1227,12199,213,65,0,265968
"Niigata","新潟県",356,82,274,0,0,0,23178
"Toyama","富山県",462,16,420,26,0,0,17786
"Ishikawa","石川県",872,28,794,50,0,0,23273
"Fukui","福井県",321,15,295,11,2,0,15731
"Yamanashi","山梨県",381,61,311,9,0,0,13645
"Nagano","長野県",803,112,657,6,3,28,33056
"Gifu","岐阜県",1245,250,981,14,2,0,43971
"Shizuoka","静岡県",1827,570,1243,14,10,0,61478
"Aichi","愛知県",11157,1865,9163,129,28,0,143080
"Mie","三重県",950,190,751,9,5,0,22079
"Shiga","滋賀県",816,68,737,11,1,0,29135
"Kyoto","京都府",2736,217,2480,39,7,0,68469
"Osaka","大阪府",22507,4421,17714,353,141,19,350264
"Hyogo","兵庫県",6320,800,5426,94,39,0,103474
"Nara","奈良県",1306,261,1032,13,7,0,35104
"Wakayama","和歌山県",503,76,409,7,6,11,14074
"Tottori","鳥取県",63,6,56,0,0,1,18057
"Shimane","島根県",155,9,146,0,1,0,7158
"Okayama","岡山県",657,140,468,11,5,38,20802
"Hiroshima","広島県",1023,203,800,6,6,14,35884
"Yamaguchi","山口県",410,51,353,2,3,4,19028
"Tokushima","徳島県",185,6,170,9,1,0,7925
"Kagawa","香川県",163,33,127,3,0,0,18038
"Ehime","愛媛県",345,101,237,6,5,1,8520
"Kochi","高知県",233,61,150,4,0,18,4061
"Fukuoka","福岡県",6060,387,5564,109,9,0,210854
"Saga","佐賀県",337,41,298,2,0,4,10504
"Nagasaki","長崎県",273,16,257,3,0,3,28194
"Kumamoto","熊本県",1085,77,969,13,7,26,25055
"Oita","大分県",397,151,243,3,1,0,30105
"Miyazaki","宮崎県",557,97,460,1,1,1,10314
"Kagoshima","鹿児島県",637,35,602,13,1,13,28192
"Okinawa","沖縄県",4574,428,4077,74,5,5,75749
