"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",14717,1456,12692,506,12,63,260605,"JP-01"
"Aomori","青森県",561,80,473,8,2,0,11166,"JP-02"
"Iwate","岩手県",429,62,342,25,2,0,15628,"JP-03"
"Miyagi","宮城県",2582,439,2126,17,8,0,26359,"JP-04"
"Akita","秋田県",173,37,135,1,0,0,4891,"JP-05"
"Yamagata","山形県",433,62,361,10,4,0,11075,"JP-06"
"Fukushima","福島県",1225,329,868,28,8,0,64642,"JP-07"
"Ibaraki","茨城県",3140,691,2409,40,8,0,19492,"JP-08"
"Tochigi","栃木県",2510,1166,1344,10,15,10,82123,"JP-09"
"Gunma","群馬県",2872,556,2267,49,15,0,58301,"JP-10"
"Saitama","埼玉県",17827,5030,12553,244,66,0,355634,"JP-11"
"Chiba","千葉県",14218,4144,9935,139,31,0,246224,"JP-12"
"Tokyo","東京都",74944,18213,56046,685,128,0,1083806,"JP-13"
"Kanagawa","神奈川県",27344,5175,21854,315,93,0,381811,"JP-14"
"Niigata","新潟県",661,156,505,3,0,3,30854,"JP-15"
"Toyama","富山県",706,147,533,26,2,0,23807,"JP-16"
"Ishikawa","石川県",1227,192,1005,52,9,22,33033,"JP-17"
"Fukui","福井県",397,40,344,12,1,1,21382,"JP-18"
"Yamanashi","山梨県",676,119,546,11,2,0,14741,"JP-19"
"Nagano","長野県",1609,409,1172,18,9,10,55758,"JP-20"
"Gifu","岐阜県",3037,733,2258,46,14,0,76813,"JP-21"
"Shizuoka","静岡県",3292,783,2460,49,6,0,106902,"JP-22"
"Aichi","愛知県",19077,3177,15634,266,49,0,231862,"JP-23"
"Mie","三重県",1563,299,1242,22,5,0,32398,"JP-24"
"Shiga","滋賀県",1546,413,1117,16,14,0,42168,"JP-25"
"Kyoto","京都府",5518,1128,4368,69,15,47,101733,"JP-26"
"Osaka","大阪府",34452,5403,28376,673,171,0,520494,"JP-27"
"Hyogo","兵庫県",11819,1258,10293,268,65,0,157468,"JP-28"
"Nara","奈良県",2357,398,1933,26,11,0,53820,"JP-29"
"Wakayama","和歌山県",763,128,616,8,5,11,17677,"JP-30"
"Tottori","鳥取県",165,69,92,1,3,3,27458,"JP-31"
"Shimane","島根県",227,20,207,0,1,0,9344,"JP-32"
"Okayama","岡山県",1807,327,1241,15,9,224,35839,"JP-33"
"Hiroshima","広島県",4012,762,2986,56,13,208,86026,"JP-34"
"Yamaguchi","山口県",706,143,556,3,3,4,32146,"JP-35"
"Tokushima","徳島県",229,32,188,9,0,0,16533,"JP-36"
"Kagawa","香川県",427,166,257,4,1,0,28909,"JP-37"
"Ehime","愛媛県",662,215,434,13,2,0,15836,"JP-38"
"Kochi","高知県",732,75,645,12,4,0,6652,"JP-39"
"Fukuoka","福岡県",10736,2495,8113,128,19,0,285837,"JP-40"
"Saga","佐賀県",601,144,464,3,1,10,16572,"JP-41"
"Nagasaki","長崎県",1016,277,517,8,10,214,44929,"JP-42"
"Kumamoto","熊本県",2365,231,1742,33,16,359,39720,"JP-43"
"Oita","大分県",829,154,667,8,4,0,49444,"JP-44"
"Miyazaki","宮崎県",1298,531,767,10,2,10,15272,"JP-45"
"Kagoshima","鹿児島県",1189,214,975,14,1,14,44599,"JP-46"
"Okinawa","沖縄県",5903,544,5280,84,5,5,94941,"JP-47"
