"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",49552,3518,44298,1430,15,306,913598,"JP-01"
"Aomori","青森県",3140,363,2745,32,0,0,61056,"JP-02"
"Iwate","岩手県",2428,335,2045,48,1,0,99454,"JP-03"
"Miyagi","宮城県",11597,1320,10114,92,13,71,184182,"JP-04"
"Akita","秋田県",1185,130,1034,21,3,0,18445,"JP-05"
"Yamagata","山形県",2548,304,2197,47,7,0,75540,"JP-06"
"Fukushima","福島県",7292,1054,6076,162,13,0,337088,"JP-07"
"Ibaraki","茨城県",16201,2194,13831,176,28,0,35770,"JP-08"
"Tochigi","栃木県",10328,1697,8537,94,19,0,368510,"JP-09"
"Gunma","群馬県",10979,1479,9345,155,21,0,229987,"JP-10"
"Saitama","埼玉県",74669,20587,53224,858,113,0,1175904,"JP-11"
"Chiba","千葉県",63951,10283,52912,756,73,0,856183,"JP-12"
"Tokyo","東京都",279132,40525,236272,2335,251,0,3005674,"JP-13"
"Kanagawa","神奈川県",110578,14563,94992,1023,200,0,1269861,"JP-14"
"Niigata","新潟県",5160,910,4196,54,5,0,213562,"JP-15"
"Toyama","富山県",2959,516,2405,38,7,0,88265,"JP-16"
"Ishikawa","石川県",6263,762,5371,120,9,10,148386,"JP-17"
"Fukui","福井県",2014,236,1742,36,2,0,87625,"JP-18"
"Yamanashi","山梨県",3057,477,2560,22,2,2,80996,"JP-19"
"Nagano","長野県",6235,603,5549,94,3,11,241613,"JP-20"
"Gifu","岐阜県",10905,843,9873,189,4,0,311845,"JP-21"
"Shizuoka","静岡県",14026,2581,11287,158,16,0,483975,"JP-22"
"Aichi","愛知県",59658,4831,53811,1016,27,0,964765,"JP-23"
"Mie","三重県",7078,1112,6020,116,13,170,170386,"JP-24"
"Shiga","滋賀県",7612,1239,6278,95,5,0,184140,"JP-25"
"Kyoto","京都府",22584,3406,18515,249,79,414,334772,"JP-26"
"Osaka","大阪府",132447,13777,114574,2742,442,1354,2661717,"JP-27"
"Hyogo","兵庫県",50358,4239,44796,1323,38,0,591416,"JP-28"
"Nara","奈良県",10469,1011,9324,134,14,0,197848,"JP-29"
"Wakayama","和歌山県",3475,263,3081,50,15,81,49056,"JP-30"
"Tottori","鳥取県",1078,320,742,3,0,13,108882,"JP-31"
"Shimane","島根県",917,120,795,2,1,0,38671,"JP-32"
"Okayama","岡山県",9975,863,8233,127,7,752,197807,"JP-33"
"Hiroshima","広島県",13643,839,12373,180,8,251,641590,"JP-34"
"Yamaguchi","山口県",3768,389,3299,80,2,0,136504,"JP-35"
"Tokushima","徳島県",1942,107,1772,63,1,0,77180,"JP-36"
"Kagawa","香川県",2985,556,2399,32,7,2,101378,"JP-37"
"Ehime","愛媛県",3586,539,2970,77,5,0,115386,"JP-38"
"Kochi","高知県",2315,158,2127,30,4,0,67391,"JP-39"
"Fukuoka","福岡県",49801,7582,40990,548,23,681,994829,"JP-40"
"Saga","佐賀県",3439,413,2875,26,0,125,71803,"JP-41"
"Nagasaki","長崎県",4132,519,3547,69,1,3,145022,"JP-42"
"Kumamoto","熊本県",8909,1315,7473,121,8,0,93917,"JP-43"
"Oita","大分県",4430,588,3778,64,1,0,200270,"JP-44"
"Miyazaki","宮崎県",3706,389,3289,27,1,1,50655,"JP-45"
"Kagoshima","鹿児島県",5293,944,4209,42,1,98,129245,"JP-46"
"Okinawa","沖縄県",32909,5607,26887,245,95,170,310645,"JP-47"
