"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2296,198,1991,107,0,0,62719
"Aomori","青森県",37,1,35,1,0,0,2590
"Iwate","岩手県",24,1,23,0,0,0,4599
"Miyagi","宮城県",461,49,410,2,1,0,11240
"Akita","秋田県",58,5,53,0,0,0,2309
"Yamagata","山形県",81,4,76,1,0,0,5276
"Fukushima","福島県",295,58,233,4,4,0,22225
"Ibaraki","茨城県",700,50,633,17,5,0,12878
"Tochigi","栃木県",443,23,421,1,0,2,33095
"Gunma","群馬県",747,40,688,19,5,0,24420
"Saitama","埼玉県",4951,342,4507,102,6,0,152490
"Chiba","千葉県",4232,328,3832,72,14,0,104100
"Tokyo","東京都",27320,1913,24986,421,21,0,500147
"Kanagawa","神奈川県",7408,496,6763,149,19,0,167935
"Niigata","新潟県",176,7,169,0,0,0,16176
"Toyama","富山県",422,7,389,26,0,0,13250
"Ishikawa","石川県",780,21,712,47,0,0,14182
"Fukui","福井県",249,5,233,11,0,0,10074
"Yamanashi","山梨県",196,9,182,6,1,1,10962
"Nagano","長野県",318,11,306,1,0,0,20010
"Gifu","岐阜県",632,13,609,10,2,0,24022
"Shizuoka","静岡県",565,24,539,2,0,0,37352
"Aichi","愛知県",5493,268,5136,89,12,0,83343
"Mie","三重県",535,36,492,7,1,0,13981
"Shiga","滋賀県",511,14,489,8,0,0,12692
"Kyoto","京都府",1809,63,1719,27,2,0,45380
"Osaka","大阪府",11057,445,10378,221,23,13,199072
"Hyogo","兵庫県",2865,134,2672,59,12,0,60098
"Nara","奈良県",595,27,559,9,0,0,21963
"Wakayama","和歌山県",249,8,234,4,0,3,9647
"Tottori","鳥取県",36,3,33,0,0,0,5517
"Shimane","島根県",140,0,140,0,0,0,5907
"Okayama","岡山県",163,8,152,1,3,2,8654
"Hiroshima","広島県",620,65,547,3,0,5,22098
"Yamaguchi","山口県",208,9,197,2,1,0,10465
"Tokushima","徳島県",149,0,131,9,0,9,7069
"Kagawa","香川県",93,0,91,2,0,0,11409
"Ehime","愛媛県",115,1,108,6,0,0,4175
"Kochi","高知県",138,0,134,4,0,0,3528
"Fukuoka","福岡県",5077,64,4925,99,6,11,142188
"Saga","佐賀県",248,3,247,0,0,2,6267
"Nagasaki","長崎県",239,3,233,3,0,0,19716
"Kumamoto","熊本県",652,57,566,8,0,21,17242
"Oita","大分県",158,1,155,2,0,0,17988
"Miyazaki","宮崎県",344,0,344,1,0,1,8656
"Kagoshima","鹿児島県",447,31,413,12,0,9,20254
"Okinawa","沖縄県",2710,275,2391,48,9,4,43113
