"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",13442,1659,11309,453,22,21,238793
"Aomori","青森県",482,89,385,8,2,0,9774
"Iwate","岩手県",385,64,297,24,3,0,14361
"Miyagi","宮城県",2175,465,1694,16,3,0,24571
"Akita","秋田県",140,39,100,1,0,0,4565
"Yamagata","山形県",387,77,304,6,6,0,10176
"Fukushima","福島県",944,251,673,20,5,0,57499
"Ibaraki","茨城県",2446,287,2123,36,8,0,18572
"Tochigi","栃木県",1478,472,1006,6,10,6,72484
"Gunma","群馬県",2315,336,1935,44,9,0,52671
"Saitama","埼玉県",14298,3075,11017,206,59,0,314223
"Chiba","千葉県",10826,2049,8660,117,18,0,224656
"Tokyo","東京都",60177,9185,50365,627,89,0,996675
"Kanagawa","神奈川県",21263,3135,17855,273,74,0,342311
"Niigata","新潟県",540,104,436,3,0,3,27958
"Toyama","富山県",553,49,478,26,2,0,21742
"Ishikawa","石川県",1071,115,915,51,5,10,29819
"Fukui","福井県",355,17,325,12,0,1,19392
"Yamanashi","山梨県",568,75,482,11,3,0,14525
"Nagano","長野県",1183,151,1029,15,4,12,47545
"Gifu","岐阜県",2292,552,1706,34,13,0,65333
"Shizuoka","静岡県",2679,461,2177,41,7,0,88334
"Aichi","愛知県",16315,2510,13596,209,40,0,199918
"Mie","三重県",1291,165,1108,18,6,0,29023
"Shiga","滋賀県",1175,227,937,11,5,0,37440
"Kyoto","京都府",4455,1019,3431,47,14,42,90765
"Osaka","大阪府",29999,3554,25866,579,164,0,466973
"Hyogo","兵庫県",9811,1198,8404,209,45,0,139076
"Nara","奈良県",2005,361,1620,24,13,0,47698
"Wakayama","和歌山県",616,33,565,7,4,11,16489
"Tottori","鳥取県",118,46,66,0,1,6,24147
"Shimane","島根県",207,29,178,0,2,0,9344
"Okayama","岡山県",1363,384,762,13,8,204,31723
"Hiroshima","広島県",3230,617,1778,29,18,806,75233
"Yamaguchi","山口県",587,120,460,3,3,4,26760
"Tokushima","徳島県",198,6,183,9,0,0,15335
"Kagawa","香川県",304,95,206,3,0,0,24270
"Ehime","愛媛県",465,87,365,13,3,0,12634
"Kochi","高知県",663,116,540,7,9,0,5907
"Fukuoka","福岡県",8774,1573,7272,119,16,190,263231
"Saga","佐賀県",468,61,409,3,1,5,15014
"Nagasaki","長崎県",611,217,311,4,2,79,39155
"Kumamoto","熊本県",1873,196,1466,16,7,195,36058
"Oita","大分県",689,122,561,6,4,0,42997
"Miyazaki","宮崎県",759,91,668,5,0,5,12454
"Kagoshima","鹿児島県",1006,131,875,14,2,14,39350
"Okinawa","沖縄県",5365,387,4902,81,7,5,89846
